smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,labute_asa,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,fused_aromatic_ring_count,bridgehead_atom_count,spiro_atom_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,primary_amine_count,secondary_amine_count,tertiary_amine_count,quaternary_ammonium_count,basic_ring_count,aromatic_basic_heterocycle_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,benzylic_ch_site_count,allylic_ch_site_count,alpha_heteroatom_ch_site_count,aromatic_alkoxy_count,aromatic_methoxy_count,oxidation_site_proxy_count,oxidation_site_min_heavy_degree,oxidation_site_mean_heavy_degree,basic_to_oxidation_min_graph_distance,basic_to_aromatic_min_graph_distance,carboxylic_acid_count,sulfonic_acid_count,acidic_group_family_count,basic_center_present,most_basic_pka_ge_8,most_basic_pka_ge_9,positive_charge_present_ph74,logp_ge_2,logp_ge_3,estimated_logd_ge_1p5,tpsa_lt_50,hbd_le_5,hba_le_5,rotatable_bonds_le_10,aromatic_ring_count_ge_1,aromatic_ring_count_in_1_3,aromatic_planar_scaffold_present,basic_ring_present,oxidation_site_present,aromatic_alkoxy_present,mw_in_200_500,low_3d_complexity_proxy,acidic_group_absent,high_polarity_or_acidic_penalty,cation_aromatic_pharmacophore_present,cyp2d6_primary_rule_pass_count,cyp2d6_substrate_heuristic_pass,pka_features_available
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,383.5170000000001,383.064333772,23.0,12.0,11.0,8.0,0.08690000000000164,87.36170000000004,140.27015571671325,118.79999999999998,2.0,7.0,9.0,7.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.21739130434782608,0.2857142857142857,-0.4492753623188406,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.012409210205078,9.690964698791504,2.0,2.0,0.9557565878378728,0.04424341216212724,0.03935258177990266,0.005091181519320012,0.03426140026058265,0.06724730020587294,1.0,0.0,6.0,0.0,0.0,6.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,452.55100000000033,452.23112212399997,33.0,26.0,7.0,7.0,2.6096000000000004,124.76850000000005,194.2938969092299,95.94000000000001,2.0,5.0,7.0,11.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4230769230769231,0.36363636363636365,0.2727272727272727,-0.059440559440559426,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.363844394683838,3.3401787281036377,1.0,1.0,8.633027635712937e-05,0.9999136697236428,0.009117308226496035,0.9999128753816432,-0.9907955671551472,-1.4542368688399803,3.0,3.0,5.0,0.0,0.0,8.0,2.0,2.375,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,493.2590086120001,37.0,29.0,8.0,8.0,4.590320000000004,146.8938999999998,216.95624924983875,86.28000000000002,2.0,7.0,9.0,7.0,5.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.6486486486486487,0.7142857142857143,0.40726933830382106,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,3.0,2.0,7.579565048217773,12.937847137451172,7.0,2.0,0.3980807038739175,0.6019192961260825,0.601918142343472,2.8983551708847715e-06,0.6019152439883011,4.190291126581382,2.0,0.0,6.0,0.0,0.0,7.0,1.0,1.7142857142857142,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,610.7110000000002,610.2791349360001,45.0,35.0,10.0,10.0,4.953000000000005,170.0880999999995,262.63137901055626,114.25,1.0,9.0,10.0,10.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3142857142857143,0.4,0.5,0.08571428571428574,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,6.7050323486328125,,2.0,0.0,0.8320494319503676,0.16795056804963238,0.16795056804963235,0.0,0.16795056804963235,4.873149128436829,2.0,3.0,8.0,0.0,0.0,11.0,1.0,1.9090909090909092,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,265.33799999999997,265.08849772,18.0,12.0,6.0,5.0,3.2433000000000005,73.13640000000002,109.31462616369996,67.00999999999999,2.0,4.0,6.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.16666666666666669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.264031887054443,9.488728523254395,2.0,2.0,0.9847136279867483,0.01528637201325167,0.007258851479248742,0.008086217183567349,-0.000827365704318607,3.2366099483982897,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.5,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,231.29900000000004,231.137162164,17.0,13.0,4.0,4.0,1.55042,70.07400000000003,100.68682649695076,30.17,0.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6470588235294118,1.0,0.3393665158371041,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,4.987985610961914,,1.0,0.0,0.9961424898627775,0.003857510137222464,0.0038575101372224185,0.0,0.0038575101372224185,1.5487414650652938,2.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0
Cc1cc(=O)n(-c2ccccc2)n1C,188.23000000000002,188.094963004,14.0,11.0,3.0,3.0,1.4844199999999999,55.74700000000003,82.19710859795416,26.93,0.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.7857142857142857,2.0,0.6038961038961039,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4844199999999999,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,347.46200000000016,347.19976242,26.0,22.0,4.0,4.0,3.604800000000002,105.37290000000003,153.76424599380928,48.13,2.0,2.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.3181818181818182,0.5769230769230769,0.8,0.2587412587412587,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.71249008178711,13.822637557983398,2.0,2.0,0.046436488413251674,0.9535635115867483,0.9535634940389832,3.7788728387417325e-07,0.9535631161516993,2.2716593704031087,1.0,0.0,4.0,0.0,0.0,5.0,2.0,2.2,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,14.0,1.0,1.0
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,435.52800000000013,435.227039788,32.0,24.0,8.0,8.0,4.161700000000002,121.38650000000004,187.2105314815426,112.07000000000001,2.0,5.0,7.0,10.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.53125,0.3,0.15625,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,,3.6763088703155518,0.0,2.0,0.00018889776754005272,0.99981110223246,0.0,0.99981110223246,-0.99981110223246,0.43792682530793803,1.0,2.0,2.0,0.0,0.0,3.0,2.0,2.3333333333333335,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,358.43400000000014,358.1780239319999,26.0,21.0,5.0,5.0,1.7658,94.04860000000005,152.70859644179959,91.67,2.0,5.0,7.0,2.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.255352020263672,0.0,2.0,0.9999860478248256,1.3952175174414272e-05,0.0,1.395217517442403e-05,-1.395217517442403e-05,1.7657939406050402,0.0,6.0,1.0,0.0,0.0,6.0,2.0,2.1666666666666665,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
CN(C(=O)c1c(O)n(C)c2ccccc2c1=O)c1ccccc1,308.337,308.116092372,23.0,18.0,5.0,5.0,2.5207000000000006,90.02930000000002,132.5717192905148,62.540000000000006,1.0,4.0,5.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.1111111111111111,0.6956521739130435,1.5,0.5845410628019323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.1700196266174316,4.4703850746154785,1.0,1.0,0.001174489387600508,0.9988255106123995,5.8883559217665344e-05,0.9988254414502116,-0.9987665578909939,-0.4094509030476021,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0
CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.411,277.183049736,21.0,20.0,1.0,1.0,4.168600000000003,90.54200000000006,127.47243372522377,3.24,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.5714285714285714,1.0,0.2714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.327725410461426,,1.0,0.0,0.011672807781736294,0.9883271922182637,0.9883271922182637,0.0,0.9883271922182637,2.2357753339755133,2.0,1.0,3.0,0.0,0.0,6.0,1.0,1.6666666666666667,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,14.0,1.0,1.0
CNCCC=C1c2ccccc2CCc2ccccc21,263.38399999999996,263.167399672,20.0,19.0,1.0,1.0,3.826400000000003,85.91470000000005,120.89752012423182,12.03,1.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2631578947368421,0.6,1.0,0.3368421052631579,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.267973899841309,,1.0,0.0,0.0013534365855862873,0.9986465634144137,0.9986465634144137,0.0,0.9986465634144137,0.9578379119904326,2.0,1.0,2.0,0.0,0.0,5.0,1.0,1.8,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,1.0,1.0
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,470.01700000000034,469.22445294399995,33.0,25.0,8.0,7.0,3.5519000000000025,132.52399999999997,199.68897745780023,55.53,0.0,7.0,7.0,10.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.44,0.5151515151515151,0.4,0.07515151515151514,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,7.423502445220947,,4.0,0.0,0.4864742057856771,0.5135257942143229,0.5135257942143229,0.0,0.5135257942143229,3.23895981771449,3.0,0.0,8.0,1.0,0.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,329.3710000000001,329.14272171999994,24.0,19.0,5.0,4.0,3.326500000000002,88.17770000000006,140.0874630943337,39.72,1.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.3684210526315789,0.5,1.0,0.13157894736842107,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.761087417602539,,1.0,0.0,0.004335364969509481,0.9956646350304905,0.9956646350304905,0.0,0.9956646350304905,0.9635256641125913,1.0,0.0,4.0,3.0,0.0,5.0,2.0,2.2,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,1.0,1.0
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,395.4590000000002,395.18450628,29.0,22.0,7.0,7.0,2.5509000000000004,111.05520000000004,169.74592034558472,71.11,1.0,5.0,6.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.36363636363636365,0.41379310344827586,1.0,0.05015673981191221,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.2142653465271,13.879317283630371,2.0,1.0,0.9935216424700289,0.006478357529971057,0.0064780280264586845,3.316519631273488e-07,0.006477696374495557,2.548077332042647,1.0,1.0,6.0,2.0,2.0,8.0,1.0,1.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.4420000000001,312.14086764,22.0,17.0,5.0,4.0,3.4392200000000033,94.04770000000003,134.63664509956521,30.870000000000005,1.0,5.0,6.0,0.0,4.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.35294117647058826,0.5,4.0,0.14705882352941174,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,8.25146770477295,14.206046104431152,3.0,1.0,0.12340461406526751,0.8765953859347325,0.876595366646817,1.5629814643795202e-07,0.8765952103486706,2.530551398154458,1.0,0.0,5.0,0.0,0.0,6.0,1.0,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,14.0,1.0,1.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,764.9500000000003,764.4346921080001,54.0,41.0,13.0,13.0,3.2473000000000014,191.22099999999944,318.5281908108477,182.82999999999998,5.0,13.0,18.0,7.0,8.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.926829268292683,0.0,1.1428571428571428,-0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.095915794372559,0.0,5.0,0.9999979858893266,2.014110673353997e-06,0.0,2.0141106733147413e-06,-2.0141106733147413e-06,3.247299125281969,0.0,3.0,14.0,0.0,0.0,16.0,2.0,2.875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,780.9490000000002,780.4296067280001,55.0,41.0,14.0,14.0,2.218100000000003,192.61079999999941,323.3224245630436,203.05999999999997,6.0,14.0,20.0,7.0,8.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.926829268292683,0.0,1.1428571428571428,-0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.073249816894531,0.0,6.0,0.9999978779810323,2.1220189676540713e-06,0.0,2.12201896766393e-06,-2.12201896766393e-06,2.218099078417897,0.0,3.0,15.0,0.0,0.0,17.0,2.0,2.8823529411764706,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,479.5330000000002,479.205635648,35.0,26.0,9.0,9.0,3.677800000000002,130.1241,203.72545594462827,111.00999999999999,1.0,8.0,9.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.34285714285714286,0.3333333333333333,0.03516483516483515,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,7.174202919006348,,1.0,0.0,0.6271283562341681,0.37287164376583193,0.372871643765832,0.0,0.372871643765832,3.4751564382775144,2.0,3.0,5.0,0.0,0.0,8.0,1.0,1.625,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,1.0
CN1C(=O)C[C@@H](c2ccccc2)C1=O,189.214,189.078978592,14.0,11.0,3.0,3.0,1.1588999999999998,51.57700000000003,82.33316040824168,37.38,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.42857142857142855,2.0,0.15584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1588999999999998,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0
C[C@H]1O[C@]2(CS1)CN1CCC2CC1,199.31899999999993,199.103085164,13.0,10.0,3.0,2.0,1.5602,54.900000000000034,84.00272552188682,12.47,0.0,3.0,3.0,0.0,4.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,9.926695823669434,,1.0,0.0,0.002964931133254578,0.9970350688667454,0.9970350688667454,0.0,0.9970350688667454,-0.967785389582978,0.0,0.0,5.0,0.0,0.0,5.0,2.0,2.2,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,383.51700000000017,383.16674804,27.0,21.0,6.0,5.0,2.8560000000000016,109.12180000000004,164.20719288140702,48.300000000000004,1.0,6.0,7.0,5.0,4.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.38095238095238093,0.4444444444444444,0.8,0.06349206349206349,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.922149658203125,13.78225040435791,2.0,1.0,0.7503143289004974,0.24968567109950257,0.24968535993300192,4.1471468650787597e-07,0.2496849452183154,2.7312432403366076,0.0,0.0,8.0,0.0,0.0,8.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0
CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,602.6750000000002,602.206227816,42.0,31.0,11.0,7.0,7.325500000000006,152.2872999999998,243.0555402949591,105.59,2.0,6.0,8.0,11.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3548387096774194,0.42857142857142855,0.36363636363636365,0.07373271889400917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.289172649383545,4.474798679351807,2.0,2.0,0.0011856232763693415,0.9988143767236306,0.0007741699350329402,0.9988134581385949,-0.9980392882035619,4.39944671686631,2.0,2.0,0.0,0.0,0.0,3.0,2.0,2.3333333333333335,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,300.3980000000001,300.17254462799997,22.0,19.0,3.0,3.0,3.5899000000000028,83.00600000000004,131.3422678380775,43.370000000000005,0.0,3.0,3.0,0.0,4.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.6842105263157895,0.0,4.0,-0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5899000000000028,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,448.39400000000006,447.14803246400004,30.0,23.0,7.0,5.0,4.859300000000005,123.23670000000006,187.44232758419403,44.81,1.0,4.0,5.0,7.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.43478260869565216,0.4,0.5714285714285714,-0.03478260869565214,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,7.694855213165283,13.806497573852539,3.0,1.0,0.3365001998605362,0.6634998001394639,0.6634996681656544,3.921951834737457e-07,0.663499275970471,4.386285326504435,1.0,1.0,6.0,1.0,0.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,1.0
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,299.3700000000001,299.152143532,22.0,18.0,4.0,4.0,1.5010999999999999,82.46380000000003,129.87893872736822,41.93,1.0,4.0,5.0,1.0,5.0,1.0,4.0,2.0,0.0,5.0,0.0,2.0,1.0,0.5555555555555556,0.2727272727272727,5.0,-0.2828282828282829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.011736869812012,13.47319221496582,1.0,1.0,0.19645855857707561,0.8035414414229244,0.8035412754341423,8.449041009985567e-07,0.8035404305300413,0.7943709532895032,1.0,2.0,6.0,2.0,1.0,8.0,1.0,2.25,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,1.0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,285.343,285.136493468,21.0,17.0,4.0,4.0,1.1981,77.57660000000003,123.19468513566073,52.93000000000001,2.0,4.0,6.0,0.0,5.0,1.0,4.0,2.0,0.0,5.0,0.0,2.0,1.0,0.5294117647058824,0.2857142857142857,5.0,-0.24369747899159666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.027571678161621,9.42570972442627,1.0,2.0,0.18898529942060943,0.8110147005793906,0.8092334775616336,0.009337188700562047,0.7998962888610716,0.4745280230684069,1.0,2.0,5.0,1.0,0.0,7.0,1.0,2.4285714285714284,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0
