smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_ring_count,fused_aromatic_ring_count,aromatic_atom_fraction,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,halogen_count,fluorine_count,chlorine_count,bromine_count,iodine_count,basic_center_count,basic_heterocycle_count,tertiary_amine_count,quaternary_ammonium_count,most_basic_pka,num_basic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,estimated_logd_ph74,combined_logp_pka_sq,min_basic_center_distance,min_basic_to_aromatic_distance,methanesulfonamide_count,thiazole_count,quinoline_isoquinoline_like_count,aryl_guanidine_count,phenyl_piperazine_count,structural_alert_count,property_window_violation_count,herg_risk_alert_count,logp_lt_4,estimated_logd_lt_3,combined_logp_pka_sq_lt_110,most_basic_pka_le_8,tpsa_gt_75,hbd_ge_2,hba_ge_5,mw_le_500,aromatic_ring_count_le_3,fused_bicyclic_aromatic_absent,rotatable_bonds_gt_5,num_basic_sites_le_2,basic_center_count_le_2,multiple_halogens_present,positive_charge_present_ph74,tertiary_amine_present,basic_heterocycle_present,quaternary_ammonium_present,cation_pi_proxy_present,short_basic_center_distance_present,long_basic_to_aromatic_distance_present,methanesulfonamide_present,thiazole_present,quinoline_isoquinoline_like_present,aryl_guanidine_present,phenyl_piperazine_present,formal_charge_abs_le_1,low_planarity_proxy,herg_property_window_pass,herg_structural_alert_present,pka_features_available
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,458.37500000000017,458.0849113959999,33.0,22.0,11.0,11.0,2.233199999999999,108.92089999999999,197.36999999999998,8.0,11.0,19.0,3.0,4.0,3.0,1.0,2.0,0.0,0.5454545454545454,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7178056441504123,0.28219435584958774,0.0,2.089206868895161,4.9871822399999965,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CC(C)n1c(/C=C\[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,410.46500000000003,410.17731007991006,30.0,24.0,6.0,5.0,3.293400000000002,113.00560000000002,85.52,2.0,5.0,7.0,8.0,3.0,3.0,0.0,2.0,2.0,0.5,0.2916666666666667,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.208775520324707,1.0,0.0006426279005081085,0.9993573720994919,6.43794941190761e-05,0.10135957707244447,21.142723899835104,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[n-]n2)cc1,427.5320000000001,427.2251830639101,32.0,25.0,7.0,7.0,4.406500000000004,122.72800000000002,85.44000000000001,0.0,5.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,0.53125,0.4,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.694703102111816,2.0,0.0009964945595222789,0.9990035054404777,0.01932974413090301,1.4049749319618456,51.846885671201974,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Cc1cccc(CC[NH+]2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,402.5400000000002,402.18458917608996,28.0,21.0,7.0,6.0,1.4818199999999997,110.20470000000005,80.57000000000001,2.0,4.0,6.0,7.0,3.0,2.0,1.0,0.0,0.0,0.42857142857142855,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.714305877685547,3.0,0.1626340521873774,0.8373659478126226,0.6734247864312867,0.6930314830092545,61.70630568689378,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[n-]n2)cc1,421.9120000000001,421.1549105839101,30.0,22.0,8.0,7.0,3.895900000000003,114.89280000000001,90.82000000000001,1.0,6.0,7.0,8.0,4.0,4.0,0.0,0.0,0.0,0.7333333333333333,0.2727272727272727,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,4.612702369689941,3.0,0.0010580965721045715,0.9989419034278955,0.0016292743028051581,0.9204253074138249,36.455059961343224,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1cccc(O)c1)C1CCNCC1,413.4680000000002,413.19148348,30.0,23.0,7.0,5.0,3.914500000000003,110.93950000000004,55.81,2.0,3.0,5.0,3.0,4.0,2.0,2.0,0.0,0.0,0.4,0.34782608695652173,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.9937105178833,1.0,0.002533062716678808,0.9974669372833211,0.9974579500599877,1.3181459427200166,115.19756016525133,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CCNCC1,397.46900000000016,397.19656886,29.0,23.0,6.0,4.0,4.208900000000003,109.27470000000004,35.580000000000005,1.0,2.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.41379310344827586,0.34782608695652173,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.995567321777344,1.0,0.0025312321875310406,0.997468767812469,0.997468767812469,1.6122319844069657,117.62620529418314,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Fc1ccc2c([C@@H]3C[NH2+]CC[C@@H]3F)c(C3CCCCCC3)[nH]c2c1,333.4460000000001,333.21368172409007,24.0,20.0,4.0,2.0,4.133600000000003,92.61310000000003,32.4,2.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,0.375,0.6,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.852819442749023,2.0,0.0340513569752108,0.9659486430247892,0.9659486301209058,2.665734423593987,95.45906104591515,7.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
C[C@@H]1O[C@@H](O[C@@H]2C[C@@H](O)[C@]3(CO)[C@@H]4[C@@H](CC[C@@]3(O)C2)[C@@]2(O)CC[C@@H](C3=CC(=O)OC3)[C@@]2(C)C[C@@H]4O)[C@H](O)[C@H](O)[C@H]1O,584.6590000000006,584.2832768479999,41.0,29.0,12.0,12.0,-1.5149999999999972,138.59840000000003,206.6,8.0,12.0,20.0,4.0,6.0,0.0,6.0,4.0,0.0,0.0,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999959284045566,4.071595443355669e-06,0.0,-1.5150017682750307,2.2952249999999914,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN([C@@H]3CCc4cc(C#N)ccc4C3)CC1)O2,465.57500000000033,465.172227344,33.0,25.0,8.0,7.0,3.2870800000000022,124.99200000000005,99.50000000000001,1.0,6.0,7.0,3.0,5.0,2.0,3.0,4.0,0.0,0.36363636363636365,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.706336975097656,2.0,0.042714677654851596,0.9572853223451484,0.9529320835334276,1.917657133319902,86.60519845035262,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl,409.8900000000001,409.15247603209,28.0,20.0,8.0,7.0,1.5495000000000008,104.27780000000003,101.50000000000001,2.0,6.0,8.0,8.0,2.0,1.0,1.0,0.0,0.0,0.21428571428571427,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.69527816772461,1.0,0.04822329731160213,0.9517767026883979,0.9517767026883979,0.23275690233499668,78.00881266410825,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],346.33900000000006,346.11648629599995,25.0,17.0,8.0,8.0,2.1756,88.40510000000003,107.77000000000001,1.0,7.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,0.24,0.29411764705882354,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1756,4.733235360000001,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,360.36600000000004,360.13213635999995,26.0,18.0,8.0,8.0,2.5657000000000005,93.02210000000004,107.77000000000001,1.0,7.0,8.0,5.0,2.0,1.0,1.0,0.0,0.0,0.23076923076923078,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5657000000000005,6.582816490000003,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,838.0659999999999,837.53184618409,58.0,41.0,17.0,17.0,0.7925000000000111,211.5896999999992,218.08999999999995,6.0,16.0,22.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,0.9512195121951219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.743373870849609,2.0,0.31202880306675873,0.6879711969332413,0.6879703565716102,0.2866946851581661,60.58789515375648,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CC[C@H]1OC(=O)[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,838.0659999999999,837.53184618409,58.0,41.0,17.0,17.0,0.7925000000000111,211.5896999999992,218.08999999999995,6.0,16.0,22.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,0.9512195121951219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.743373870849609,2.0,0.31202880306675873,0.6879711969332413,0.6879703565716102,0.2866946851581661,60.58789515375648,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,780.9490000000002,780.4296067280001,55.0,41.0,14.0,14.0,2.218100000000003,192.61079999999941,203.05999999999997,6.0,14.0,20.0,7.0,8.0,0.0,8.0,4.0,0.0,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999978779810323,2.1220189676540713e-06,0.0,2.218099078417897,4.919967610000013,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,764.9500000000003,764.4346921080001,54.0,41.0,13.0,13.0,3.2473000000000014,191.22099999999944,182.82999999999998,5.0,13.0,18.0,7.0,8.0,0.0,8.0,4.0,0.0,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999979858893266,2.014110673353997e-06,0.0,3.247299125281969,10.54495729000001,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,425.52900000000017,425.15732622800004,30.0,23.0,7.0,5.0,3.699900000000003,118.14980000000006,43.86000000000001,0.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,0.5333333333333333,0.30434782608695654,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.334404945373535,2.0,0.537687929526607,0.46231207047339296,0.462312070473393,3.4304302871767165,67.4827559127198,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
COc1ccc(C[C@@H]2c3cc(Oc4cc(C[C@@H]5c6cc(OC)c(OC)cc6CCN5C)ccc4O)c(OC)cc3CCN2C)cc1,624.7780000000001,624.3199371279999,46.0,38.0,8.0,8.0,6.762300000000009,179.27279999999948,72.86,1.0,8.0,9.0,10.0,6.0,4.0,2.0,4.0,0.0,0.5217391304347826,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.85560941696167,2.0,0.25543673210201767,0.7445632678979823,0.7405980894694671,6.169583349474634,107.43930060185698,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,720.9620000000001,720.3127606359999,50.0,37.0,13.0,11.0,5.905200000000005,196.89689999999945,145.77999999999997,4.0,9.0,13.0,17.0,4.0,4.0,0.0,0.0,0.0,0.44,0.43243243243243246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.3280739784240723,2.0,0.9998090289801518,0.0001909710198482184,8.472999467168278e-05,5.905117054419528,45.94746344586349,19.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
C[NH+]1[C@@H]2CC[C@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,290.38300000000004,290.17507004809,21.0,17.0,4.0,4.0,0.5138000000000009,79.07950000000004,50.97,2.0,3.0,5.0,4.0,3.0,1.0,2.0,2.0,0.0,0.2857142857142857,0.5882352941176471,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.223899841308594,1.0,0.0014977834352310696,0.9985022165647689,0.9985022159834968,-2.310750976812356,104.79211840510989,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
O=C1NCCN1CC[NH+]1CCC(c2cn(C3CCCCC3)c3ccc(Cl)cc23)CC1,430.01600000000025,429.24156580808994,30.0,24.0,6.0,5.0,3.5874000000000024,121.58040000000007,41.71,2.0,2.0,4.0,5.0,5.0,2.0,3.0,2.0,2.0,0.3,0.625,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,8.954072952270508,2.0,0.027162346708763926,0.9728376532912361,0.9728376453332763,2.021367288386078,93.04486119458231,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
O=C1NCN(c2ccccc2)C12CC[NH+](CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,476.5910000000001,476.25079550409,35.0,29.0,6.0,4.0,3.8883000000000028,133.33639999999997,36.78,2.0,2.0,4.0,7.0,5.0,3.0,2.0,0.0,0.0,0.5142857142857142,0.3448275862068966,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.208701133728027,2.0,0.015296914834179507,0.9847030851658205,0.9847030742014111,2.0729038487523246,99.91905346032388,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Nc1nc(N)nc(CC(=O)O)n1,169.144,169.059974464,12.0,5.0,7.0,7.0,-1.3369,39.99159999999999,128.01,3.0,6.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.492182731628418,5.0,6.645961580195276e-05,0.999933540384198,0.1100405946910199,-5.514342173673832,43.93573823085423,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
O=c1ccnc(NCC2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)[nH]1,432.5030000000002,432.20738764000004,32.0,24.0,8.0,7.0,3.635500000000002,123.51940000000003,78.84,2.0,6.0,8.0,6.0,5.0,4.0,1.0,2.0,2.0,0.65625,0.2916666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,7.083365440368652,5.0,0.6732785282614521,0.32672147173854793,0.32539708285402613,3.463694764466075,63.39092621180901,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C1CCC2(C1)C1C[NH+](CC3CC3)CC2C[NH+](CC2CC2)C1,290.49500000000006,290.27110192818,21.0,19.0,2.0,2.0,0.39620000000000255,84.45640000000006,8.88,2.0,0.0,2.0,4.0,5.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.504768371582031,2.0,0.007795301332006788,0.9922046986679932,0.9922046986679932,-1.7119670922392975,90.49759623742614,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Cc1cccc(C)c1NC(=O)CC12CCC[NH+]1CCC2,273.40000000000003,273.19613984009,20.0,17.0,3.0,3.0,1.8433399999999998,81.05840000000005,33.54,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,0.3,0.5882352941176471,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.4799222946167,2.0,0.000831220827496668,0.9991687791725034,0.9991687788970136,-1.236943583408588,113.22667365680414,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
NC1=[NH+]C[C@H]2c3ccccc3Cc3ccccc3N12,250.325,250.13387393208998,19.0,16.0,3.0,3.0,0.5474000000000006,75.93410000000003,43.230000000000004,2.0,2.0,4.0,0.0,4.0,2.0,2.0,4.0,0.0,0.631578947368421,0.1875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.312466621398926,1.0,0.1089965528044563,0.8910034471955437,0.8910034471955437,-0.4151872371206282,69.39674809187127,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C[NH+](C)CC/C=C1/c2ccccc2COc2ccccc21,280.391,280.16959074409,21.0,19.0,2.0,2.0,2.545300000000001,86.58970000000005,13.670000000000002,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,0.5714285714285714,0.2631578947368421,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.291268348693848,1.0,0.012682027598685086,0.9873179724013149,0.9873179724013149,0.6484886939655627,92.8062196174401,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
