smiles,mol_weight,exact_mol_weight,heavy_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,labute_asa,labute_asa_per_heavy_atom,balaban_j,kappa1,kappa2,kappa3,aromatic_heavy_atom_fraction,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,pka_features_available,carboxylic_acid_count,sulfonic_acid_count,phosphonic_acid_count,acidic_group_count,strong_acidic_group_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,mw_le_500,hbd_le_5,hba_le_10,logp_le_5,estimated_logd_between_neg0p5_4p5,tpsa_lt_60,tpsa_le_120,rotatable_bonds_le_10,total_hbond_donors_acceptors_le_12,formal_charge_zero,neutral_fraction_ge_0p5,acidic_group_count_eq_0,strong_acidic_group_count_eq_0,passive_permeability_screen_pass
COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,373.41200000000015,373.14264146799997,28.0,5.182900000000004,108.88270000000003,65.50000000000001,1.0,6.0,7.0,6.0,6.0,4.0,4.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,162.2869341261752,5.7959619330776855,1.5908015672362543,17.605709342560555,7.835508895041255,3.6617078433963104,0.7857142857142857,5.525700569152832,13.482776641845703,3.0,1.0,0.9868184925615565,0.013181507438443485,0.013180691869579023,8.264622080741951e-07,0.013179865407370948,5.177137279389033,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
O=S(=O)(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc2ccccc2c1,445.54700000000014,445.02246896,29.0,3.8979000000000026,114.121,105.23,2.0,6.0,8.0,10.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,171.7085434667644,5.920984257474635,1.554615126339709,19.370057708088318,7.466998535097742,4.236413621710576,0.7241379310344828,4.552597999572754,5.9075822830200195,3.0,2.0,0.031132232162400922,0.9688677678375991,0.0014189964194570436,0.9688235285362207,-0.9674045321167636,2.391110260453136,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Cc1cc(CNC(=O)c2ccc3c(c2)n(CC2CC2)c(=O)n3C2CCCCC2)on1,408.5020000000003,408.216140756,30.0,3.944620000000003,113.45420000000004,82.06,1.0,6.0,7.0,7.0,6.0,5.0,3.0,2.0,0.5217391304347826,0.0,0.0,0.0,0.0,174.58973834703335,5.819657944901111,1.4702820348324181,19.152412158314245,7.777685977873952,3.684807143627374,0.4666666666666667,3.490234851837158,12.633929252624512,2.0,1.0,0.999871087076955,0.00012891292304495483,0.0001230782737405839,5.835367511324656e-06,0.00011724290622925925,3.944564010219898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NC(c1cccs1)c1cc(Br)c2cccnc2c1O,377.2630000000001,375.988110756,22.0,3.9899000000000027,91.08650000000003,62.22,2.0,4.0,6.0,6.0,3.0,3.0,3.0,0.0,0.125,0.0,0.0,0.0,0.0,139.4981650933332,6.3408256860606,2.215320411051533,14.994165879017011,6.060472758253991,2.7145071327169537,0.6818181818181818,3.642711639404297,6.27229642868042,1.0,2.0,0.06934327546826885,0.9306567245317312,0.00017483794836030308,0.9306445985756384,-0.9304697606272782,2.830904351946824,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CCC(=O)NC(c1cccs1)c1cc([N+](=O)[O-])c2cccnc2c1O,357.3910000000001,357.07832696,25.0,3.525700000000002,94.65790000000003,105.36,2.0,6.0,8.0,8.0,5.0,3.0,3.0,0.0,0.17647058823529413,0.0,1.0,1.0,0.0,146.64853532458824,5.8659414129835294,2.251981203357636,16.84375,6.857142857142857,3.1574344023323615,0.6,3.084012985229492,2.8229382038116455,1.0,2.0,2.6479252698213393e-05,0.9999735207473018,4.830499106698453e-05,0.9999735194681599,-0.9999252144770929,-1.0513942757890553,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)ccc1OCc1ccc(F)cc1,399.4250000000002,399.13830503599996,30.0,5.353780000000003,113.30370000000002,70.92999999999999,1.0,4.0,5.0,6.0,6.0,4.0,4.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,172.57637754852854,5.752545918284285,1.573571619163376,19.217051763285884,8.496165722912208,4.154524013163213,0.7,4.022185802459717,10.573653221130371,1.0,1.0,0.9989115127160407,0.0010884872839592719,0.0004187973095446195,0.0006699705562809935,-0.000251173246736374,5.353307018515067,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Cc1ccc2[nH]c(-c3ccccc3)cc(=O)c2c1,235.28600000000003,235.099714036,18.0,3.5035200000000017,74.74170000000002,32.86,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0625,0.0,0.0,0.0,0.0,104.9162740526831,5.8286818918157275,2.286800657854241,10.782020961567781,4.148854348346499,1.8193121693121697,0.8888888888888888,1.560036301612854,11.58592414855957,1.0,1.0,0.999933384561726,6.661543827402028e-05,1.4455585069260865e-06,6.516997397405921e-05,-6.372441546713312e-05,3.5034910683190907,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,448.39400000000006,447.14803246400004,30.0,4.859300000000005,123.23670000000006,44.81,1.0,4.0,5.0,7.0,7.0,4.0,2.0,2.0,0.43478260869565216,0.0,0.0,0.0,0.0,187.44232758419403,6.248077586139801,1.1543969516664407,21.288457529152762,9.90458795852269,5.203217187725054,0.4,7.694855213165283,13.806497573852539,3.0,1.0,0.3365001998605362,0.6634998001394639,0.6634996681656544,3.921951834737457e-07,0.663499275970471,4.386285326504435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc2ccccc12,356.473,356.200096768,27.0,5.232240000000004,109.32000000000002,35.64,0.0,4.0,4.0,4.0,2.0,5.0,4.0,1.0,0.30434782608695654,0.0,0.0,0.0,0.0,159.02203305612423,5.889704928004601,1.6977529890945033,16.305057334042882,6.376485111502522,2.588461304919834,0.7407407407407407,3.0115513801574707,,4.0,0.0,0.9999591178596441,4.088214035591342e-05,4.088214035594446e-05,0.0,4.088214035594446e-05,5.2322222447491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CC(=O)OCCN1C(=O)c2c(C)nc3ccc(S(=O)(=O)N4CCOCC4)cc3c2C1=O,447.46900000000034,447.11002101199995,31.0,0.7232200000000006,108.05780000000006,123.17999999999998,0.0,8.0,8.0,11.0,5.0,4.0,2.0,2.0,0.4,0.0,0.0,0.0,0.0,178.32751657544978,5.7525005346919285,1.773390305886937,21.34616482652311,7.9849563688251495,3.6846919236699,0.3225806451612903,1.939803957939148,,1.0,0.0,0.9999965342083363,3.4657916636593455e-06,3.4657916636110338e-06,0.0,3.4657916636110338e-06,0.7232184948231973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1,352.7600000000001,352.06395022000004,25.0,4.017900000000002,93.05170000000001,76.48,1.0,6.0,7.0,8.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,146.3441597815087,5.853766391260348,1.9052951408503365,15.344272319690104,6.368430142766114,3.090523540787018,0.88,5.691396713256836,11.931998252868652,6.0,1.0,0.9807852342389396,0.019214765761060404,0.019185953611131505,2.9375751738966868e-05,0.019156577859392537,4.009473918902705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COC(=O)[C@]12CCC(C)(C)C[C@@H]1[C@@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,505.69900000000047,505.319208856,37.0,6.378980000000007,140.9139999999999,84.22999999999999,0.0,5.0,5.0,5.0,1.0,5.0,0.0,5.0,0.75,0.0,0.0,0.0,0.0,221.63478595321666,5.990129350086937,1.705074042717009,26.38962741650245,7.672788034823855,3.1074964612864138,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.378980000000007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Fc1ccc(N2CCCN(CC3[C@H]4CNC[C@@H]34)CC2)cc1,289.398,289.195425988,21.0,1.8032,83.00970000000005,18.509999999999998,1.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,0.6470588235294118,0.0,0.0,0.0,0.0,125.66333784421299,5.983968468772047,1.3210301842073064,13.527244450630539,5.577269068651765,2.7904021413745546,0.2857142857142857,10.691078186035156,,3.0,0.0,0.0005113281355308974,0.9994886718644691,0.9994886718644691,0.0,0.9994886718644691,-1.4881003098167187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
CC(C)NC(=O)c1nc(-c2ccc(Cl)nc2)c2cnccn12,315.764,315.08868774800004,22.0,2.5829000000000004,83.83020000000002,72.18,1.0,5.0,6.0,7.0,3.0,3.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,131.74002063173276,5.988182755987853,2.15483988701647,14.466551661352861,5.727845697727556,2.6481151004513546,0.6818181818181818,4.67985200881958,10.441207885742188,3.0,1.0,0.9971918859823425,0.0028081140176574593,0.0019011901106074007,0.000908651426155459,0.0009925386844519416,2.581678736049715,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COC(=O)CNC(=O)c1nc(-c2ccc(Cl)nc2)c2cnccn12,345.74600000000004,345.06286692400005,24.0,1.3474999999999995,85.57720000000002,98.47999999999999,1.0,7.0,8.0,9.0,4.0,3.0,3.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,141.01508796128346,5.875628665053477,2.0166507009772765,15.879017013232515,6.629935720844812,3.04,0.625,4.463226318359375,9.257859230041504,3.0,1.0,0.9851781767309181,0.01482182326908188,0.001155378425861011,0.013682253023181079,-0.012526874597320067,1.3410147829576538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NC(=O)C1CCN(c2nc(-c3ccccc3-c3ccccc3)cs2)CC1,363.48600000000016,363.140533292,26.0,4.178800000000003,107.11740000000003,59.220000000000006,1.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,0.23809523809523808,0.0,0.0,0.0,0.0,156.85067078309334,6.032718107042052,1.5903062879617682,16.7894182436441,7.29664759535346,3.3495354890189524,0.6538461538461539,6.16494607925415,13.784222602844238,3.0,2.0,0.9449977909615793,0.05500220903842068,0.05500181890946029,4.1283567335549106e-07,0.05500140607378694,4.154230793298348,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCN(c2ccc(Nc3nn4c(=O)c5ccccc5nc4s3)cc2)CC1,392.4880000000001,392.14193026,28.0,2.7996000000000008,114.07470000000004,65.77000000000001,1.0,8.0,9.0,8.0,3.0,5.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,165.3968536556624,5.907030487702229,1.3972237899295448,17.15040260535593,6.883335762968823,3.1016032677203516,0.6785714285714286,7.614875793457031,13.351056098937988,6.0,1.0,0.37877014645910934,0.6212298535408907,0.6212294295860065,1.1192920393121959e-06,0.6212283102939672,2.3779757418755842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CN1CCN(c2cc(-c3nc(Nc4ccc(F)c(F)c4)c4ccccc4n3)ccn2)CC1,432.4780000000002,432.18740114400003,32.0,4.465400000000003,122.11970000000001,57.18,1.0,6.0,7.0,8.0,4.0,5.0,4.0,1.0,0.20833333333333334,0.0,0.0,0.0,0.0,184.1056797545208,5.753302492328775,1.5341374704041564,20.26371900747476,8.469906245365515,4.089210284664832,0.6875,8.052545547485352,11.742283821105957,6.0,1.0,0.1820384745183347,0.8179615254816653,0.8179532483594774,4.54670139036397e-05,0.8179077813455737,3.7255631874636412,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
O=C1CCCC2=C1C(c1ccccc1Cl)N=C(Nc1nc3ccccc3o1)N2,392.8460000000001,392.1040034640001,28.0,4.600700000000004,108.27940000000002,79.52000000000001,2.0,6.0,8.0,7.0,2.0,5.0,3.0,2.0,0.19047619047619047,0.0,0.0,0.0,0.0,165.8622458582513,5.9236516377946895,1.5425457369845221,17.010796264608157,6.798871129427487,2.9552985990837835,0.5357142857142857,5.784576892852783,8.861363410949707,3.0,2.0,0.9437119116297725,0.056288088370227474,0.023668684054323944,0.033410179293806935,-0.009741495239482992,4.575539436793201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CC1(C)CC(=O)C2=C(C1)NC(Nc1nc3ccccc3o1)=NC2c1ccccc1Cl,420.9000000000001,420.135303592,30.0,5.236800000000003,117.4434,79.52,2.0,6.0,8.0,7.0,2.0,5.0,3.0,2.0,0.2608695652173913,0.0,0.0,0.0,0.0,178.59213008704458,5.953071002901486,1.5611786457037038,18.880053692716583,6.988061856116205,3.370523337402943,0.5,5.848647117614746,8.918354034423828,3.0,2.0,0.9440534370994758,0.055946562900524244,0.027328347818158887,0.02942227731030366,-0.002093929492144774,5.211796577752101,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CC(C)NC(=O)N1C[C@@H]2C[C@H](C1)c1ccc(-c3cccc(C(F)(F)F)c3)c(=O)n1C2,419.4470000000001,419.18206166799996,30.0,4.071200000000003,107.22870000000006,54.34,1.0,3.0,4.0,8.0,2.0,4.0,2.0,2.0,0.45454545454545453,0.0,0.0,0.0,0.0,172.05016400708473,5.735005466902824,1.6605928281938076,20.500664020434805,7.485087825740833,3.8249386775908074,0.4,3.7201385498046875,13.981123924255371,1.0,1.0,0.999790785101209,0.0002092148987909992,0.0002089526066940126,2.623469151310229e-07,0.00020869025977888158,4.071109129617875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(S(=O)(=O)Nc2ncccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,450.54500000000013,450.082032436,31.0,4.566620000000003,121.72769999999998,101.05,2.0,6.0,8.0,9.0,6.0,4.0,4.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,183.43425155846168,5.917233921240699,1.5500957240622744,20.702257801046763,8.664580963946978,4.786686575212793,0.7419354838709677,4.677206993103027,4.474462509155273,4.0,2.0,0.0011833844126159362,0.9988166155873841,0.0018896681547582483,0.9988143751498613,-0.996924706995103,1.6397458445087927,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Cc1ccc(-c2cc(C(=O)Nc3ccccn3)c3ccccc3n2)cc1,339.3980000000001,339.137162164,26.0,4.857520000000003,104.10620000000002,54.88,1.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,151.10782053769825,5.811839251449933,1.8159270630127005,15.966483310465259,6.763884813845745,3.170778647845453,0.8461538461538461,3.92879056930542,10.755155563354492,3.0,1.0,0.9992211437798972,0.0007788562201027638,0.0003377877107349338,0.0004412175472331708,-0.00010342983649823704,4.857181615247769,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2F)cc1,390.8670000000001,390.060504652,26.0,5.107100000000003,102.33830000000002,64.19,2.0,3.0,5.0,7.0,6.0,3.0,3.0,0.0,0.05263157894736842,0.0,1.0,1.0,0.0,156.95997234746758,6.036922013364138,1.6783539210222933,18.383145769224953,7.8649632309032045,4.4037854392419025,0.6923076923076923,4.548427581787109,9.038240432739258,2.0,2.0,0.9761416472389874,0.023858352761012558,0.0014054544384086282,0.022484499261886844,-0.021079044823478214,5.096612842411302,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2ccc(Cl)cc2O)cc1,388.8760000000001,388.064841084,26.0,4.673600000000003,104.0451,84.42,3.0,4.0,7.0,7.0,6.0,3.0,3.0,0.0,0.05263157894736842,0.0,1.0,1.0,0.0,157.58867069673735,6.061102719105283,1.6665512623050178,18.2570545420662,7.781007941133726,4.544666925280605,0.6923076923076923,4.5475969314575195,8.516378402709961,2.0,3.0,0.9276393280349605,0.07236067196503948,0.0014027726420380135,0.07105757694795362,-0.0696548043059156,4.6409791526292805,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(C(F)(F)F)c2F)cc1,424.41900000000004,424.086861632,29.0,5.472500000000003,102.33030000000004,64.19,2.0,3.0,5.0,9.0,6.0,3.0,3.0,0.0,0.1,0.0,1.0,1.0,0.0,165.51825444376124,5.707526015302111,1.69413534865982,20.81478471211071,8.218951351065762,5.124797645426399,0.6206896551724138,4.547207832336426,9.046834945678711,2.0,2.0,0.9765757599284364,0.02342424007156363,0.0014015181740240732,0.022053630461434368,-0.020652112287410294,5.462205940243037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
O=c1[nH]c(C2CCN(CC3CCCCC3)CC2)nn1Cc1ccccc1,354.498,354.24196158,26.0,3.379400000000002,103.38170000000004,53.92,1.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,0.6190476190476191,0.0,0.0,0.0,0.0,154.96931971381292,5.960358450531266,1.3269895577082926,17.529664030072833,8.20998077065993,4.261099868781912,0.4230769230769231,9.179508209228516,10.55801773071289,2.0,1.0,0.016331786321617612,0.9836682136783824,0.9836568631531506,0.0006945132588778409,0.9829623498942728,1.5924336891575595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CCOc1ccc(CCNC(=O)c2cc3sccc3n2C(C)C)cc1OCC,400.5440000000002,400.182063756,28.0,5.053600000000005,115.01720000000005,52.489999999999995,1.0,5.0,6.0,6.0,9.0,3.0,3.0,0.0,0.4090909090909091,0.0,0.0,0.0,0.0,169.81755292194902,6.064912604355322,1.6650242312224839,20.269054406717288,9.148362911215028,4.328421135544313,0.5,1.8267796039581299,13.96711540222168,1.0,1.0,0.9999970574105246,2.9425894754187e-06,2.6716431161030717e-06,2.709470832009987e-07,2.400696032902073e-06,5.053598722047753,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CCOc1ccc(CCNC(=O)c2cc3sccc3n2C)cc1OCC,372.4900000000002,372.150763628,26.0,4.009700000000002,105.61320000000005,52.489999999999995,1.0,5.0,6.0,6.0,8.0,3.0,3.0,0.0,0.35,0.0,0.0,0.0,0.0,157.0876686931558,6.041833411275222,1.6157729797917544,18.3249450497859,8.2729202232068,3.853020732893451,0.5384615384615384,1.3699755668640137,13.998037338256836,1.0,1.0,0.9999988144729893,1.1855270106719829e-06,9.332009271057128e-07,2.523263190088773e-07,6.808746080968355e-07,4.009699485131859,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN(C)C)cc1OCC,429.5860000000003,429.20861285200004,30.0,4.0343000000000035,123.18620000000006,55.730000000000004,1.0,6.0,7.0,7.0,11.0,3.0,3.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,181.942328706549,6.0647442902183,1.6525749578154312,22.181408057009858,10.498471550744668,5.343209589987012,0.4666666666666667,8.968988418579102,13.922825813293457,2.0,1.0,0.026269406611778123,0.9737305933882219,0.9737305855064393,3.0003647632758163e-07,0.973730285469963,2.4537502628073544,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
CCn1c(C(=O)NCCc2ccc(OC)cc2)cc2sccc21,328.43700000000007,328.12454888,23.0,3.703800000000003,94.52020000000005,43.260000000000005,1.0,4.0,5.0,5.0,6.0,3.0,3.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,139.24423923485566,6.054097358037202,1.6243789706417413,15.61904949531881,6.8748384270489,3.2432886464343778,0.6086956521739131,1.590888500213623,13.96401309967041,1.0,1.0,0.999998175124855,1.8248751449956302e-06,1.5519860961095195e-06,2.728894724917e-07,1.2790966236178196e-06,3.703799207466074,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCOc1ccc(CCNC(=O)c2cc3ncccc3n2Cc2cccc(C)n2)cc1OCC,458.5620000000003,458.23179082,34.0,4.557920000000004,132.62619999999995,78.27,1.0,6.0,7.0,7.0,10.0,4.0,4.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,199.3086377050979,5.862018756032292,1.4948121325625006,23.293633024109297,10.832109454289657,5.36372634789196,0.6176470588235294,5.688199996948242,13.639782905578613,3.0,1.0,0.9809515053026441,0.019048494697355922,0.019047929936441863,5.757273277647709e-07,0.0190473542091141,4.5495675379609475,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CN(Cc1ccccc1)C(=O)C1CCN(Cc2cccc3ccccc23)CC1,372.51200000000006,372.22016351599996,28.0,4.710400000000004,114.86500000000005,23.550000000000004,0.0,2.0,2.0,3.0,5.0,4.0,3.0,1.0,0.32,0.0,0.0,0.0,0.0,167.12999917378696,5.968928541920962,1.3319844473445117,18.701212638690595,8.573995711764717,4.256068094679026,0.5714285714285714,7.856118202209473,,1.0,0.0,0.2591769100157354,0.7408230899842646,0.7408230899842646,0.0,0.7408230899842646,4.12399630777175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,454.44700000000023,454.1713158039999,33.0,0.2684000000000012,118.26160000000004,210.53999999999996,5.0,10.0,15.0,13.0,9.0,3.0,3.0,0.0,0.25,0.0,0.0,0.0,0.0,187.03080174861526,5.667600052988341,1.674622124193935,23.12024193744085,9.71963980458573,5.782489078211631,0.48484848484848486,6.319814205169678,3.3162388801574707,7.0,7.0,7.612339594148087e-05,0.9999238766040586,0.07675899668601756,0.9999175476439324,-0.9231585509579148,-3.8500818456379258,1.0,1.0,2.0,0.0,0.0,2.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
CNc1nc2c(s1)C(c1ccc(Cl)cc1)CC(=O)N2,293.779,293.038960684,19.0,3.3123000000000014,78.20240000000001,54.02,2.0,4.0,6.0,6.0,2.0,3.0,2.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,119.36695857511774,6.282471503953565,2.045081986588565,12.444139256442169,4.8280459086977645,2.309659336794304,0.5789473684210527,4.34987211227417,11.847761154174805,3.0,2.0,0.9990741729230147,0.0009258270769852972,0.0008901953741289123,3.5663450294804896e-05,0.0008545319238341074,3.311897732165296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CNc1nc2c(s1)C(c1ccccc1F)CC(=O)N2,277.32399999999996,277.068511224,19.0,2.798,73.15040000000002,54.02,2.0,4.0,6.0,6.0,2.0,3.0,2.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,113.22922775116231,5.959433039534859,2.1042776255795075,12.102762105524212,4.62042904667944,2.077713247240398,0.5789473684210527,4.311551094055176,11.574560165405273,3.0,2.0,0.9991180830245778,0.0008819169754221701,0.000815073864517675,6.689763742045071e-05,0.0007481762270972243,2.797616819332463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
