smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,logp,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,stereocenter_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,ionizable_center_present,pka_features_available,pains_filter_available,pains_alert_count,pains_alert_present,michael_acceptor_count,aldehyde_count,epoxide_ring_count,aziridine_ring_count,alkyl_halide_count,acyl_halide_count,sulfonyl_halide_count,isocyanate_count,isothiocyanate_count,anhydride_count,reactive_alert_site_count,reactive_alert_present,catechol_ring_count,hydroxamate_count,beta_dicarbonyl_count,metal_chelator_alert_count,metal_chelator_alert_present,ester_count,phenol_count,metabolic_lability_alert_count,metabolic_lability_alert_present,aromatic_or_heterocycle_present,mol_weight_lt_500,logp_le_5,logp_in_1_3,estimated_logd_le_5,estimated_logd_in_1_3,tpsa_le_140,hbd_le_5,hba_le_10,rotatable_bonds_le_10,basic_ionization_ok,acidic_ionization_ok,formal_charge_zero_or_plus_one,formal_charge_abs_le_1,fraction_csp3_ge_0p3,stereocenter_count_ge_1,aromatic_ring_count_ge_1,aromatic_ring_count_1_3,ring_count_4_7,pains_alert_absent,reactive_alert_absent,metal_chelator_alert_absent,metabolic_lability_alert_absent,druglike_physchem_pass_count,druglike_physchem_window_pass,ionization_window_pass,liability_alert_absent_pass,sarscov2_vitro_design_rule_pass_count
O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,397.475,397.20015634400005,29.0,7.0,4.338300000000004,79.9,2.0,5.0,7.0,7.0,3.0,2.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,8.188824653625488,12.969950675964355,3.0,2.0,0.1398737419090589,0.8601262580909411,0.8601258815731369,2.6918332604154385e-06,0.8601231897398764,3.4840361933029116,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
NC(=O)NC1NC(=O)NC1=O,158.117,158.043990052,11.0,7.0,-2.1798,113.32,4.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,8.309952735900879,0.0,5.0,0.8904400221284957,0.10955997787150429,0.0,0.10955997787150425,-0.10955997787150425,-2.2301953282342897,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,11.0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,620.735,620.118160236,41.0,16.0,2.2981199999999986,175.40000000000003,2.0,14.0,16.0,9.0,4.0,2.0,2.0,4.0,2.0,0.4,0.0,0.0,0.0,0.0,2.0,5.308742046356201,9.299436569213867,4.0,1.0,0.9796117728081087,0.02038822719189126,0.008039635622318879,0.012448674375532555,-0.004409038753213676,2.289173995761449,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,9.0
Cc1cc(C2CCCCC2)n(O)c(=O)c1,207.273,207.125928784,15.0,3.0,2.4417199999999992,42.230000000000004,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,6.070286750793457,0.0,1.0,0.04471170264062063,0.9552882973593794,0.0,0.9552882973593794,-0.9552882973593794,1.0921412083011957,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,318.09574728800004,21.0,4.0,4.894400000000004,6.48,0.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,9.420781135559082,14.0,2.0,0.0,0.009442749002202433,0.9905572509977976,0.9905572509977976,0.0,0.9905572509977976,2.869498445853993,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,12.0
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,326.465,326.145284324,23.0,4.0,4.443600000000004,23.550000000000004,0.0,4.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,9.476431846618652,14.0,2.0,0.0,0.00831651232207975,0.9916834876779203,0.9916834876779203,0.0,0.9916834876779203,2.3635412353249916,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,312.482,312.16601976799996,22.0,3.0,5.019600000000005,6.48,0.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,1.0,9.544872283935547,14.0,2.0,0.0,0.00711258910604895,0.992887410893951,0.992887410893951,0.0,0.992887410893951,2.8716277202499456,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,11.0
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,352.42500000000007,352.122104268,24.0,6.0,5.259800000000004,6.48,0.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9.410594940185547,14.0,2.0,0.0,0.009664676674702055,0.990335323325298,0.990335323325298,0.0,0.990335323325298,3.244987329576005,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,12.0
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,328.481,328.160934388,23.0,4.0,4.495600000000004,15.71,0.0,4.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,1.0,9.170945167541504,14.0,2.0,0.0,0.016663151624510486,0.9833368483754895,0.9833368483754895,0.0,0.9833368483754895,2.7173571461515946,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CN(C)CCCN1c2ccccc2Sc2ccccc21,284.42800000000005,284.13471963999996,20.0,3.0,4.241000000000003,6.48,0.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,9.44626235961914,14.0,2.0,0.0,0.008909451639839028,0.991090548360161,0.991090548360161,0.0,0.991090548360161,2.190850974842636,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,11.0
c1ccc2c(c1)Nc1ccccc1S2,199.278,199.045570288,14.0,2.0,3.894800000000001,12.03,1.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3837342262268066,13.948488235473633,1.0,1.0,0.9999034025463776,9.659745362244898e-05,9.631465986989687e-05,2.828209923032236e-07,9.603183887759364e-05,3.894758046232581,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,11.0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,284.428,284.13471963999996,20.0,3.0,4.239400000000003,6.48,0.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,1.0,9.197176933288574,14.0,2.0,0.0,0.015701811257544107,0.9842981887424559,0.9842981887424559,0.0,0.9842981887424559,2.4353497526503434,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,11.0
C/C=C(\C)C(=O)OC1[C@H](OC(C)=O)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@](C)(CO)C4CCC3(C)[C@]1(C)C[C@H]2O,1131.2690000000007,1130.550903632,79.0,24.0,-1.3210999999999875,388.0400000000001,13.0,23.0,36.0,14.0,8.0,0.0,8.0,3.0,0.0,0.8727272727272727,0.0,0.0,0.0,0.0,27.0,0.0,2.6357672214508057,0.0,13.0,1.720916297731634e-05,0.9999827908370227,0.0,0.9999827908370227,-0.9999827908370227,-6.085340252459931,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,339.4350000000001,339.18344366,25.0,4.0,2.512500000000001,52.93000000000001,2.0,4.0,6.0,2.0,6.0,1.0,5.0,2.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,4.0,7.399238109588623,9.407171249389648,1.0,2.0,0.4955640959899195,0.5044359040100805,0.4995614207365489,0.009740422652278157,0.48982099808427076,2.207599833865645,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,13.0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,416.9450000000003,416.175437088,29.0,5.0,4.607600000000004,60.440000000000005,0.0,4.0,4.0,2.0,5.0,0.0,5.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.607600000000004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,10.0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,475.36200000000036,474.1066663280001,30.0,8.0,5.004200000000005,59.51,1.0,6.0,7.0,6.0,4.0,3.0,1.0,2.0,1.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,9.151299476623535,13.332403182983398,4.0,1.0,0.017420779445812738,0.9825792205541872,0.9825792001995016,1.1684128095330741e-06,0.9825780317866921,3.24526758244217,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,13.0
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,441.57500000000016,441.139212964,29.0,10.0,1.9828999999999997,104.81,2.0,6.0,8.0,11.0,2.0,2.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,8.369853019714355,8.474462509155273,3.0,2.0,0.08928913580295852,0.9107108641970415,0.9031888160235174,0.07769813222562505,0.8254906837978924,0.9336986196068056,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,12.0
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,301.386,301.167793596,22.0,4.0,2.871200000000001,61.72,3.0,4.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,8.742551803588867,9.92978572845459,1.0,2.0,0.04333793535953812,0.9566620646404619,0.9565341022074271,0.0029439730808152667,0.9535901291266118,1.5080682174748459,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,12.0
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,287.36299999999994,287.163376912,21.0,5.0,1.9229,57.36,2.0,3.0,5.0,5.0,3.0,2.0,1.0,2.0,1.0,0.4375,0.0,0.0,0.0,0.0,1.0,9.359029769897461,12.402632713317871,2.0,2.0,0.010869744905994832,0.9891302550940052,0.9891301470534919,9.939464112985576e-06,0.9891202075893789,-0.040880647930152225,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,514.5320000000004,514.2274932879999,36.0,14.0,-0.13859999999999673,152.3,0.0,12.0,12.0,11.0,2.0,0.0,2.0,2.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,6.04617166519165,14.0,2.0,0.0,0.9576009399398895,0.042399060060110516,0.04239906006011051,0.0,0.04239906006011051,-0.1574154363166519,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,8.0
C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,268.27299999999997,268.117154992,19.0,8.0,-2.708299999999996,98.82,2.0,6.0,8.0,3.0,2.0,0.0,2.0,2.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,1.0,6.8147993087768555,10.482501029968262,2.0,2.0,0.7930605635999806,0.20693943640001944,0.20628358518967507,0.0008263042040035838,0.20545728098567148,-2.808993645679956,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,12.0
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.4399999999999,530.148760736,36.0,10.0,4.205800000000003,69.06,0.0,7.0,7.0,7.0,5.0,3.0,2.0,3.0,1.0,0.38461538461538464,0.0,0.0,0.0,0.0,2.0,6.609006881713867,14.0,3.0,0.0,0.8607255156371185,0.13927448436288148,0.13927448436288145,0.0,0.13927448436288145,4.140664677528406,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,12.0
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,229.261,229.052112212,15.0,7.0,-0.5941000000000001,90.36999999999999,2.0,7.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,4.696853160858154,13.266010284423828,3.0,3.0,0.9980217001531316,0.00197829984686837,0.001976941127707654,1.3614105893602308e-06,0.001975579717118294,-0.594960015672244,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,466.45600000000024,466.10759208600007,31.0,12.0,2.630119999999999,155.94000000000003,3.0,8.0,11.0,10.0,2.0,2.0,0.0,1.0,1.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,5.465329170227051,1.8709790706634521,3.0,4.0,2.9238761023449766e-06,0.9999970761238977,0.011489743932064915,0.9999970421388302,-0.9885072982067653,-2.9039210343160677,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,11.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,319.336,319.133219656,23.0,7.0,1.2683,74.57000000000001,2.0,5.0,7.0,3.0,3.0,2.0,1.0,2.0,1.0,0.375,0.0,0.0,0.0,0.0,0.0,8.600532531738281,6.593061923980713,3.0,1.0,0.00799906503689547,0.9920009349631045,0.9407174766945336,0.8650687489181506,0.0756487277763831,-0.828660772138869,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.353,351.139447908,25.0,8.0,1.7959,74.57000000000001,2.0,5.0,7.0,3.0,3.0,2.0,1.0,2.0,1.0,0.4117647058823529,0.0,0.0,0.0,0.0,1.0,8.468811988830566,6.466423511505127,3.0,1.0,0.00820680323793485,0.9917931967620651,0.9213643609410835,0.8956350665404266,0.025729294400656966,-0.28992597887156535,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,333.36300000000006,333.14886972,24.0,7.0,1.6105000000000003,65.78,1.0,5.0,6.0,3.0,3.0,2.0,1.0,2.0,1.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,7.195451736450195,6.593070030212402,3.0,1.0,0.08306744789605654,0.9169325521039434,0.38438200214830653,0.865066570201107,-0.48068456805280046,0.5299308677219363,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,369.3430000000002,369.130026096,26.0,9.0,1.6991999999999998,65.78,1.0,5.0,6.0,4.0,3.0,2.0,1.0,2.0,1.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,6.991966247558594,6.375367641448975,3.0,1.0,0.06207110086317693,0.9379288991368231,0.28099479804579663,0.9136708598290079,-0.6326760617832112,0.492089447891654,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,13.0
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,392.4060000000002,392.165997004,28.0,9.0,2.0816,100.59,3.0,6.0,9.0,3.0,4.0,2.0,2.0,2.0,1.0,0.47368421052631576,0.0,0.0,0.0,0.0,2.0,8.595179557800293,6.593593597412109,4.0,3.0,0.008100893331308371,0.9918991066686916,0.9400263514404062,0.864925787810645,0.07510056362976125,-0.009867086372561396,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,14.0
