sample_index,smiles,y_true,total_seed_count,error_count,error_rate,wrong_seed_list,mean_prob_1_across_seeds,error_type,explanation_seed,explanation_bundle_path,explanation_bundle_valid_macro_f1,explanation_bundle_valid_roc_auc,selected_wrong_prediction,selected_wrong_prob_1
0,Nc1cccc([N+](=O)[O-])c1CO,0,5,5,1.0,0;1;2;3;4,0.6851314502124299,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6767835049347272
3971,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(C)cc1,0,5,5,1.0,0;1;2;3;4,0.5715489149522478,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6080932959235439
3990,CCN1CCOCC1,1,5,5,1.0,0;1;2;3;4,0.44448444451448593,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4268374583739902
3998,O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,1,5,5,1.0,0;1;2;3;4,0.33231356745174484,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.330857240440279
4006,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,1,5,5,1.0,0;1;2;3;4,0.37621546681753115,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3424205150869986
4020,O=C1NCCN1c1nccs1,1,5,5,1.0,0;1;2;3;4,0.37418189303533833,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3561658868739737
4075,OCc1cc2c3ccccc3cc3ccc4cccc1c4c32,0,5,5,1.0,0;1;2;3;4,0.5547464857338411,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5364489610774932
4084,OCc1cc2cccc3ccc4cc5ccccc5c1c4c32,0,5,5,1.0,0;1;2;3;4,0.5547464857338411,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5364489610774932
4085,O=S(=O)(O)Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1,5,5,1.0,0;1;2;3;4,0.3604203898815438,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3914053666043557
4088,ClCc1c2ccccc2c2ccc3cccc4ccc1c2c43,0,5,5,1.0,0;1;2;3;4,0.7555164077946459,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7362967971836244
4089,ClCc1ccc2ccc3cc4ccccc4c4ccc1c2c34,0,5,5,1.0,0;1;2;3;4,0.7555164077946459,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7362967971836244
4121,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)cc1,1,5,5,1.0,0;1;2;3;4,0.4842348691474503,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4766322332701284
4123,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,1,5,5,1.0,0;1;2;3;4,0.4405344044206497,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.421073639413954
4154,O=[N+]([O-])c1ccc(Nc2ccc(N=C=S)cc2)cc1,0,5,5,1.0,0;1;2;3;4,0.6749648197900395,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.690164223766812
4158,Nc1ccc(Nc2ccccc2)cc1,0,5,5,1.0,0;1;2;3;4,0.5827406383142301,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5789285468190686
4162,Oc1cccc(Nc2ccccc2)c1,0,5,5,1.0,0;1;2;3;4,0.5582912995803611,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.563563047415419
4164,O=[N+]([O-])c1ccccc1Nc1ccccc1,0,5,5,1.0,0;1;2;3;4,0.6049223105105822,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5981573868129882
4173,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,0,5,5,1.0,0;1;2;3;4,0.6049223105105822,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5981573868129882
4182,O=[N+]([O-])c1ccc(COc2ccccc2)cc1,0,5,5,1.0,0;1;2;3;4,0.7451942747421114,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7448218552773673
4205,O=[N+]([O-])c1cccc2nc3c([N+](=O)[O-])cccc3nc12,0,5,5,1.0,0;1;2;3;4,0.826772187256342,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8322918937899044
4210,Nc1cccc2nc3cccc(N)c3nc12,0,5,5,1.0,0;1;2;3;4,0.8540861817270237,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8499980853982991
4225,Cc1cncc(C)n1,1,5,5,1.0,0;1;2;3;4,0.22759694889625268,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.2490353562408195
4249,N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,0,5,5,1.0,0;1;2;3;4,0.5184184432885981,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5085549535240949
4266,O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1C=COC1O3,0,5,5,1.0,0;1;2;3;4,0.5446198300976159,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5405410242551205
4275,c1ccc(CSSCc2ccccc2)cc1,1,5,5,1.0,0;1;2;3;4,0.4169374252358189,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4184179288520702
4331,Oc1cccc2c3ccccc3c3cc4ccccc4cc3c12,0,5,5,1.0,0;1;2;3;4,0.7968212322713472,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8015578076653169
4336,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,1,5,5,1.0,0;1;2;3;4,0.4164681728661699,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4155739665163848
4341,ClC[C@]1(C(Cl)Cl)[C@@H]2CC(Cl)(Cl)[C@@]1(CCl)[C@H](Cl)[C@@H]2Cl,1,5,5,1.0,0;1;2;3;4,0.4164681728661699,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4155739665163848
4342,O=C1c2ccc3ccccc3c2-c2c1ccc1ccccc21,1,5,5,1.0,0;1;2;3;4,0.4508150866147746,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4418707942845808
4403,C/C=C1\CC(C)C(C)(O)C(=O)OCC2=CC[N+]3(C)CCC(OC1=O)C23O,1,5,5,1.0,0;1;2;3;4,0.4258630627443239,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4343686328300072
4404,ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,1,5,5,1.0,0;1;2;3;4,0.44013207147423045,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3988800893304908
4408,Cc1cnc2ccc3c(nc(NS(=O)(=O)O)n3C)c2n1,0,5,5,1.0,0;1;2;3;4,0.5480828305149715,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5256040276165372
4410,Cc1cnc2ccc3c(ncn3C)c2n1,0,5,5,1.0,0;1;2;3;4,0.5237399206256794,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5055977753780422
4440,O=C1c2ccccc2C(=O)c2c1ccc(OC1OC(COC3OCC(O)C(O)C3O)C(O)C(O)C1O)c2O,0,5,5,1.0,0;1;2;3;4,0.6257523310148093,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6461336145212129
4455,O=[N+]([O-])c1ccc(Nc2[nH]cnc3ncnc2-3)cc1,0,5,5,1.0,0;1;2;3;4,0.6730410480276096,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6739688721044241
4467,CCOc1cc2c(c3ccc4ccccc4c13)CCC2=O,0,5,5,1.0,0;1;2;3;4,0.6214125972516499,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5987160407216942
4476,OCc1cc2ccc3cccnc3c2[nH]1,0,5,5,1.0,0;1;2;3;4,0.7010849702167629,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6991974735048367
4477,c1cnc2c(c1)ccc1cc[nH]c12,0,5,5,1.0,0;1;2;3;4,0.606021600821783,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6178011809021369
4478,COC(=O)c1cc2ccc3cccnc3c2[nH]1,0,5,5,1.0,0;1;2;3;4,0.7114866858049702,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7353865108429288
4505,CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc1ccccc1,1,5,5,1.0,0;1;2;3;4,0.4667835730087758,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.475825111124202
4506,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,0,5,5,1.0,0;1;2;3;4,0.6061092269867665,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6270975051769703
4522,Fc1cnc2c(ccc3ncc(F)cc32)c1,0,5,5,1.0,0;1;2;3;4,0.5402168916563305,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5236195268356713
4547,Nc1nc2c(Cl)cccc2s1,0,5,5,1.0,0;1;2;3;4,0.6177811481344773,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6014862725102291
4550,Cc1cccc2sc(N)nc12,0,5,5,1.0,0;1;2;3;4,0.5896588772081407,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6096654444514075
4557,Nc1nc2cc(Cl)c(Cl)cc2s1,0,5,5,1.0,0;1;2;3;4,0.5569049388329895,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5577877285515431
4578,CC(=O)O[C@H]1[C@@]2(O)CC(C)(C)CC2=C(C=O)[C@@]2(C=O)C[C@@]12C,1,5,5,1.0,0;1;2;3;4,0.4415321303233333,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.435829713896797
4579,CC1(C)CC2=C(C=O)C3(C=O)CC3(C)C(O)C2(O)C1,1,5,5,1.0,0;1;2;3;4,0.4564714283278362,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4483188112080878
4581,O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)C=CCC2,0,5,5,1.0,0;1;2;3;4,0.8657495803331703,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8735349403015955
4595,Cc1cc2c(c3ccc4ccccc4c13)CCC2,0,5,5,1.0,0;1;2;3;4,0.6171256125518301,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6288541134094018
4598,c1ccc2c(c1)ccc1c3c(ccc12)CCC3,0,5,5,1.0,0;1;2;3;4,0.6601457018677719,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6350365589473784
4653,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,1,5,5,1.0,0;1;2;3;4,0.3203586814882792,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3197118637407753
4673,c1ccc2c(c1)C1OOC2c2ccccc21,0,5,5,1.0,0;1;2;3;4,0.5679348680167098,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5399172929591995
4697,C[N+]1=CC=C(c2ccccc2)CC1,1,5,5,1.0,0;1;2;3;4,0.37661783468443155,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4035960453608344
4718,CC(C)(C)C1=CC(=O)C=CC1=O,1,5,5,1.0,0;1;2;3;4,0.4448049192329674,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4308090172342877
4719,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,0,5,5,1.0,0;1;2;3;4,0.5675653605586433,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5653892640691933
4737,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccn2)cc1,0,5,5,1.0,0;1;2;3;4,0.6556659047015972,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6922551427213277
4740,Cc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1N,0,5,5,1.0,0;1;2;3;4,0.5494673804401742,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5721501878173434
4782,Oc1cc(O)c2ccccc2n1,1,5,5,1.0,0;1;2;3;4,0.36494275347446087,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3481748193937928
4786,Clc1cnc2ccccc2c1,0,5,5,1.0,0;1;2;3;4,0.6042273048869612,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6003149507990265
4792,O=S(=O)(O)c1ccc(O)c2ncccc12,1,5,5,1.0,0;1;2;3;4,0.3550782663617943,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3719163439732502
4793,Oc1cccc2ncccc12,1,5,5,1.0,0;1;2;3;4,0.28336201391543747,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.2693918567871008
4795,Nc1ccnc2ccccc12,0,5,5,1.0,0;1;2;3;4,0.6602260089800277,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.655695049964253
4802,Fc1ccc2ccccc2n1,0,5,5,1.0,0;1;2;3;4,0.67196181525447,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6678905243572625
4803,Nc1ccc2ncccc2c1,0,5,5,1.0,0;1;2;3;4,0.6602260089800277,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.655695049964253
4815,Fc1cnc2ccccc2c1,0,5,5,1.0,0;1;2;3;4,0.67196181525447,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6678905243572625
4816,CC(=O)Nc1cccc2cc(F)cnc12,1,5,5,1.0,0;1;2;3;4,0.36624975625969347,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.363081436522752
4818,Fc1cnc2cccc(F)c2c1,0,5,5,1.0,0;1;2;3;4,0.7248907700860796,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.7406175568625235
4830,CC(=O)Nc1ccc2ncccc2c1,1,5,5,1.0,0;1;2;3;4,0.3692893989899183,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.374953944681135
4843,Clc1ccc2ccccc2n1,0,5,5,1.0,0;1;2;3;4,0.6042273048869612,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6003149507990265
4856,CC(=O)Nc1ccc2cccnc2c1,1,5,5,1.0,0;1;2;3;4,0.3692893989899183,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.374953944681135
4857,Oc1cccc2cccnc12,1,5,5,1.0,0;1;2;3;4,0.28336201391543747,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.2693918567871008
4865,CC(=O)Nc1cccc2cccnc12,1,5,5,1.0,0;1;2;3;4,0.3692893989899183,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.374953944681135
4881,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,1,5,5,1.0,0;1;2;3;4,0.3104581994757028,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3080523372676831
4886,O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,0,5,5,1.0,0;1;2;3;4,0.5689561137848724,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5939184178990017
4887,O=C(/C=C/c1ccccc1[N+](=O)[O-])c1ccccc1,0,5,5,1.0,0;1;2;3;4,0.5689561137848724,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5939184178990017
4895,CC(=O)Nc1ccc(/C=C/C(=O)c2ccccc2)cc1,1,5,5,1.0,0;1;2;3;4,0.3872754423370524,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3596376627264891
4912,O=[N+]([O-])C1CCCC1,1,5,5,1.0,0;1;2;3;4,0.4095844261464765,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3935468237864877
4928,c1ccc2c(c1)[nH]c1ccccc12,0,5,5,1.0,0;1;2;3;4,0.6049989783950928,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.615262232495461
4931,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,0,5,5,1.0,0;1;2;3;4,0.594848074279777,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5957226303854702
4940,O=[N+]([O-])c1c(O)ccc2c1[nH]c1ccccc12,0,5,5,1.0,0;1;2;3;4,0.8090217018613532,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8221438714271351
4942,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0,5,5,1.0,0;1;2;3;4,0.5326290070133657,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5265172259494143
4961,OC1C=CC=CC1O,1,5,5,1.0,0;1;2;3;4,0.38609390071368904,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4080424834049515
4970,c1ccc(Nc2cccc3ccccc23)cc1,0,5,5,1.0,0;1;2;3;4,0.5408226819510791,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5349649486644996
4971,O=[N+]([O-])c1ccc(-n2nc(-c3ccccc3)n[n+]2-c2ccc(I)cc2)cc1,0,5,5,1.0,0;1;2;3;4,0.5391790800241599,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5485013107785008
4974,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@@H]3O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1O,1,5,5,1.0,0;1;2;3;4,0.37697810225578715,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.35661087756984
4975,COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1NC12,1,5,5,1.0,0;1;2;3;4,0.47445556917545584,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4945230418398476
4991,CC1C=Cc2ccc3ccc4ccccc4c3c21,0,5,5,1.0,0;1;2;3;4,0.6444206395450378,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6392708783606013
4993,CC(C)=CCC[C@@](C)(O)[C@H]1CCC=CC1=O,1,5,5,1.0,0;1;2;3;4,0.35522075661159563,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3758589746937897
5049,Cn1cnc2cc([N+](=O)[O-])ccc21,0,5,5,1.0,0;1;2;3;4,0.8438127382287128,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.8486162213260862
5065,CCCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,0,5,5,1.0,0;1;2;3;4,0.6107676937150645,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.5910635268838049
5067,Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,0,5,5,1.0,0;1;2;3;4,0.6305408431454729,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6173021704121681
5074,Cc1cc2c(c3ccc4ccccc4c13)C1OC1C(O)C2O,0,5,5,1.0,0;1;2;3;4,0.6305408431454729,false_positive,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,1,0.6173021704121681
5080,C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,1,5,5,1.0,0;1;2;3;4,0.32326512543779684,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.3222400263631949
94,O=C(CNC(=O)c1ccccc1)NO,1,5,4,0.8,0;1;2;4,0.4647536673629353,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4444541759793143
101,ClC(Cl)(Cl)c1ccccc1,1,5,4,0.8,1;2;3;4,0.44365426750450176,false_negative,2,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_2.joblib,0.7713423228716407,0.8385177371464291,0,0.4258703364296701
103,Cc1cccc(N)c1,0,5,4,0.8,0;1;3;4,0.5160908337580211,false_positive,1,checkpoints/forest/TDC__AMES/galactica-6.7b__ames__synthesize__seed_1.joblib,0.767985244486304,0.8385021097046413,1,0.5176553363908365
