smiles,mol_weight,total_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,most_basic_pka,most_basic_pka_present,most_acidic_pka,most_acidic_pka_present,num_basic_sites,num_acidic_sites,neutral_fraction_ph65,neutral_fraction_ph74,neutral_fraction_ph80,charged_fraction_ph65,charged_fraction_ph74,charged_fraction_ph80,base_protonated_fraction_ph65,base_protonated_fraction_ph74,base_protonated_fraction_ph80,acid_deprotonated_fraction_ph65,acid_deprotonated_fraction_ph74,acid_deprotonated_fraction_ph80,net_charge_proxy_ph65,net_charge_proxy_ph74,net_charge_proxy_ph80,estimated_logd_ph65,estimated_logd_ph74,estimated_logd_ph80,min_neutral_fraction_intestinal_ph,mean_neutral_fraction_intestinal_ph,pka_features_available,mw_le_500,logp_le_5,hbd_le_5,hba_le_10,lipinski_pass,lipinski_violation_count,rotatable_bonds_le_10,tpsa_le_140,veber_pass,logp_le_5p88,tpsa_le_131p6,egan_pass,tpsa_le_63,palm_static_pass,ghose_mw_in_160_480,logp_ge_neg0p4,logp_le_5p6,ghose_logp_in_neg0p4_5p6,ghose_atom_count_in_20_70,ghose_mr_in_40_130,ghose_pass,total_hbond_donors_acceptors_le_12,veber_alt_pass,unionized_ph65_ge_0p5,unionized_ph74_ge_0p5,unionized_ph80_ge_0p5,unionized_across_intestinal_ph,hia_primary_rule_pass_count,hia_strict_absorption_screen
Cc1ccsc1C(=CCCN1CCC[C@H](C(=O)O)C1)c1sccc1C,375.5590000000001,50.0,5.044840000000004,106.60780000000004,40.540000000000006,1.0,4.0,5.0,6.0,3.0,2.0,2.0,1.0,9.498980522155762,1.0,3.902036190032959,1.0,1.0,1.0,2.5207276565021946e-06,2.508843493949939e-06,2.4517083248680316e-06,0.9999974792723435,0.999997491156506,0.9999975482916751,0.9989986535079801,0.9921009413299746,0.9692767418741071,0.997482661919135,0.9996823870287899,0.9999202002497645,0.0015159915888450781,-0.007581445698815248,-0.030643458375657406,-0.5536340736680492,-0.5556864298906135,-0.5656911982788397,2.4517083248680316e-06,2.4937598251067215e-06,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
NS(=O)(=O)c1cc([C@@]2(O)NC(=O)c3ccccc32)ccc1Cl,338.77200000000005,33.0,0.9242000000000001,79.7322,109.49000000000001,3.0,4.0,7.0,2.0,3.0,2.0,7.0,1.0,4.023887634277344,1.0,9.597796440124512,1.0,1.0,4.0,0.9958749643325784,0.9932805030376743,0.9752720167975676,0.004125035667421617,0.006719496962325655,0.024727983202432413,0.003329960161054459,0.00042044094223692944,0.00010564324957048492,0.0007977319218862232,0.00630170551509324,0.024624941411693108,0.002532228239168236,-0.005881264572856311,-0.024519298162122623,0.9224048146192975,0.9212719108505145,0.9133257633065806,0.9752720167975676,0.9881424947226067,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,280.323,37.0,4.040500000000003,82.72480000000003,50.440000000000005,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,4.532402515411377,1.0,0.0,1.0,0.010659778511506013,0.001354608565955151,0.00034060778191880026,0.989340221488494,0.9986453914340448,0.9996593922180812,0.0,0.0,0.0,0.989340221488494,0.9986453914340448,0.9996593922180812,-0.989340221488494,-0.9986453914340448,-0.9996593922180812,2.0682481810291997,1.1723138175683614,0.572754566133296,0.00034060778191880026,0.004118331619793321,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
CCN(CC)CCCCN(C)c1ccnc2cc(Cl)ccc12,319.88000000000005,48.0,4.446400000000004,97.04500000000006,19.37,0.0,3.0,3.0,8.0,2.0,2.0,0.0,0.0,10.005607604980469,1.0,14.0,0.0,3.0,0.0,0.00031207346432737815,0.0024735279647761788,0.009775212084225604,0.9996879265356726,0.9975264720352238,0.9902247879157744,0.9996879265356726,0.9975264720352238,0.9902247879157744,0.0,0.0,0.0,0.9996879265356726,0.9975264720352238,0.9902247879157744,0.9406568420836772,1.8397168246979114,2.4365261886775955,0.00031207346432737815,0.004186937837776387,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
O=[N+]([O-])c1ccc(O)c2ncccc12,190.158,20.0,1.8485999999999996,50.062200000000026,76.26,1.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,3.019383430480957,1.0,3.7849526405334473,1.0,1.0,1.0,0.0019229714805119493,0.00024256559424677655,6.094269157646897e-05,0.9980770285194881,0.9997574344057533,0.9999390573084236,0.00033055204614109617,4.162606443294064e-05,1.045632056886658e-05,0.9980763926671482,0.9997574243082819,0.9999390566711805,-0.9977458406210071,-0.9997157982438489,-0.9999286003506117,-0.8674271567121881,-1.7665707998768292,-2.366478368771136,6.094269157646897e-05,0.0007421599221117316,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
CCN(CCO)CC[C@H](C)Nc1ccnc2cc(Cl)ccc12,321.85200000000003,46.0,3.392900000000002,93.65450000000004,48.39,2.0,4.0,6.0,8.0,2.0,2.0,3.0,1.0,8.651087760925293,1.0,13.742846488952637,1.0,3.0,2.0,0.007012229378350396,0.053114083028742265,0.18254678371490357,0.9929877706216496,0.9468859169712578,0.8174532162850965,0.992987770220774,0.9468858928520411,0.8174528862746432,5.716806415343319e-08,4.5410189456752474e-07,1.807809756641892e-06,0.9929877130527098,0.9468854387501465,0.8174510784648865,1.2387561139423693,2.118109688139034,2.654274185534585,0.007012229378350396,0.0808910320406654,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.4930000000003,57.0,3.5904200000000026,112.25800000000005,64.16,0.0,6.0,6.0,4.0,5.0,3.0,3.0,1.0,7.972986698150635,1.0,14.0,0.0,3.0,0.0,0.032556587259065184,0.21092635207063426,0.5155450950017466,0.9674434127409348,0.7890736479293657,0.4844549049982534,0.9674434127409348,0.7890736479293657,0.4844549049982534,0.0,0.0,0.0,0.9674434127409348,0.7890736479293657,0.4844549049982534,2.1030588737283535,2.9145508416831625,3.3026866592487547,0.032556587259065184,0.2530093447771487,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0
Nc1ccc(/N=N/c2ccccc2)c(N)n1,213.24400000000003,27.0,2.6613999999999995,63.679800000000014,89.64999999999999,2.0,5.0,7.0,2.0,2.0,2.0,0.0,0.0,5.352611064910889,1.0,12.722453117370605,1.0,3.0,4.0,0.9335131984156815,0.9911087077070345,0.9977339354393963,0.06648680158431852,0.00889129229296548,0.002266064560603742,0.06648624225530819,0.0088865752680043,0.002247160215948765,5.991652567944058e-07,4.75931900778316e-06,1.8946921423018914e-05,0.0664856430900514,0.008881815948996516,0.0022282132945257464,2.631520462572809,2.657521291789091,2.660414743916656,0.9335131984156815,0.9741186138540373,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
CC(=O)[C@@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@]21C,314.46900000000005,53.0,4.723500000000005,90.88100000000006,34.14,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.723500000000005,4.723500000000005,4.723500000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,422.4930000000002,61.0,2.4445000000000006,105.03860000000006,100.90000000000002,2.0,6.0,8.0,3.0,4.0,0.0,7.0,1.0,0.0,0.0,11.845582008361816,1.0,0.0,2.0,0.9999954875122922,0.9999641571590572,0.9998573223251972,4.512487707830637e-06,3.584284094282353e-05,0.0001426776748028047,0.0,0.0,0.0,4.512487707859774e-06,3.584284094287324e-05,0.00014267767480284152,-4.512487707859774e-06,-3.584284094287324e-05,-0.00014267767480284152,2.4444980402470677,2.4444844333729856,2.4444380314522736,0.9998573223251972,0.9999389889988488,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
C[C@@]12CCC(=O)C=C1CC[C@H]1[C@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@@]2(O)C(=O)CO,362.4660000000002,56.0,1.7815999999999996,95.14240000000004,94.83,3.0,5.0,8.0,2.0,4.0,0.0,5.0,1.0,0.0,0.0,11.905686378479004,1.0,0.0,3.0,0.9999960707296142,0.9999687895473909,0.9998757605095172,3.929270385838457e-06,3.121045260912059e-05,0.00012423949048279148,0.0,0.0,0.0,3.929270385886529e-06,3.1210452609136335e-05,0.00012423949048278362,-3.929270385886529e-06,-3.1210452609136335e-05,-0.00012423949048278362,1.7815982935362005,1.7815864452611279,1.7815460401228052,0.9998757605095172,0.9999468735955075,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21C,298.42600000000004,48.0,3.4925000000000024,85.87580000000005,37.3,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.050054550170898,1.0,0.0,1.0,0.9999997181971848,0.999997761565052,0.9999910886894289,2.8180281519407657e-07,2.238434947954282e-06,8.911310571124709e-06,0.0,0.0,0.0,2.81802815240487e-07,2.238434947899541e-06,8.911310571166517e-06,-2.81802815240487e-07,-2.238434947899541e-06,-8.911310571166517e-06,3.4924998776145775,3.4924990278589685,3.4924961298497506,0.9999910886894289,0.9999961894838886,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
C[C@@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@H]1CC[C@H]2O,288.431,49.0,3.879200000000003,82.71680000000005,37.3,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.951333999633789,1.0,0.0,1.0,0.9999999646274813,0.9999997190261656,0.9999988814239545,3.537251869190072e-08,2.8097383442116097e-07,1.1185760454557325e-06,0.0,0.0,0.0,3.537251871239204e-08,2.809738344580972e-07,1.1185760454339803e-06,-3.537251871239204e-08,-2.809738344580972e-07,-1.1185760454339803e-06,3.8791999846379133,3.8791998779746,3.8791995142083273,0.9999988814239545,0.9999995216925338,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
C[C@@]12C[C@@H](O)[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@H]1CC[C@@H]2C(=O)CO,346.46700000000016,55.0,2.666700000000002,93.68260000000004,74.6,2.0,4.0,6.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,12.688035011291504,1.0,0.0,2.0,0.9999993514182757,0.9999948481554383,0.99997949045237,6.485817243273573e-07,5.151844561734897e-06,2.0509547629998792e-05,0.0,0.0,0.0,6.485817243739191e-07,5.151844561733978e-06,2.050954763003056e-05,-6.485817243739191e-07,-5.151844561733978e-06,-2.050954763003056e-05,2.6666997183244465,2.6666977625765735,2.6666910927252974,0.99997949045237,0.9999912300086947,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC,312.4530000000001,51.0,3.8826000000000036,90.49280000000006,37.3,1.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13.074590682983398,1.0,0.0,1.0,0.9999997336766768,0.9999978845225599,0.9999915781857309,2.66323323172557e-07,2.115477440112201e-06,8.421814269077288e-06,0.0,0.0,0.0,2.6632332320994247e-07,2.1154774400604877e-06,8.42181426907757e-06,-2.6632332320994247e-07,-2.1154774400604877e-06,-8.42181426907757e-06,3.8825998843372385,3.882599081258853,3.8825963424371372,0.9999915781857309,0.9999963987949892,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.39900000000006,45.0,3.812980000000003,90.91400000000006,36.26,0.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,9.66702938079834,1.0,14.0,0.0,1.0,0.0,0.0006802602359908816,0.0053780970867740585,0.021072741559080344,0.9993197397640091,0.9946219029132259,0.9789272584409197,0.9993197397640091,0.9946219029132259,0.9789272584409197,0.0,0.0,0.0,0.9993197397640091,0.9946219029132259,0.9789272584409197,0.6456550854035235,1.543608637952302,2.1367010409012113,0.0006802602359908816,0.009043699627281762,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
CN1C(=O)[C@@](C)(C2=CCCCC2)C(=O)N=C1O,236.27099999999996,33.0,1.4057,62.498800000000024,69.97,1.0,2.0,3.0,1.0,2.0,0.0,3.0,1.0,3.9520483016967773,1.0,0.65587317943573,1.0,1.0,1.0,1.4277247917945e-06,1.8018486418212506e-07,4.527247853410776e-08,0.9999985722752082,0.9999998198151359,0.9999999547275215,0.0028237109952805937,0.00035636373929917565,8.953841739917106e-05,0.99999856823231,0.9999998197509016,0.9999999547234675,-0.9971748572370295,-0.9996434560116024,-0.9999104163060683,-4.439655499089085,-5.338581693258524,-5.938465728517329,4.527247853410776e-08,5.510607115035776e-07,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
CC1=NNC2=CN=C(c3ccccc3Cl)c3cc(Cl)ccc3N21,343.21700000000004,35.0,4.386300000000002,95.34970000000003,39.99,1.0,4.0,5.0,1.0,4.0,2.0,0.0,0.0,7.245871067047119,1.0,14.0,0.0,1.0,0.0,0.15220228564131477,0.5878040942027924,0.8502350835670824,0.8477977143586852,0.41219590579720755,0.14976491643291756,0.8477977143586852,0.4121959057972076,0.1497649164329176,0.0,0.0,0.0,0.8477977143586852,0.4121959057972076,0.1497649164329176,3.5687211743396627,4.155532606717011,4.315839021455886,0.15220228564131477,0.5300804878037298,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,315.716,32.0,3.037700000000001,83.6841,84.6,1.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,3.777214527130127,1.0,11.356632232666016,1.0,2.0,1.0,0.9980964143051583,0.9996512442836097,0.9995004386381862,0.0019035856948417251,0.0003487557163902588,0.0004995613618138384,0.0018897008745638669,0.00023829285769843092,5.986714207502967e-05,1.3911108111019882e-05,0.00011048918747619157,0.00043972054455114295,0.001875789766452847,0.00012780367022223934,-0.0003798534024761133,3.0368724953737973,3.0375485108989597,3.037482989047535,0.9980964143051583,0.9990826990756515,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@H]1O,321.163,31.0,3.1013000000000015,83.17950000000002,61.69,2.0,3.0,5.0,1.0,3.0,2.0,0.0,0.0,4.887656211853027,1.0,10.983580589294434,1.0,2.0,2.0,0.9761348557048346,0.9966757557437483,0.998191873383302,0.023865144295165397,0.0033242442562516628,0.001808126616698047,0.023833086826127132,0.0030642442820787855,0.0007714735411061223,3.2840151213532436e-05,0.0002607991264047068,0.0010374534434737207,0.023800246674913598,0.0028034451556740786,-0.00026597990236759835,3.090809820784188,3.0998538941245246,3.100514029806648,0.9761348557048346,0.9903341616106283,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,387.88600000000014,50.0,4.004900000000003,108.49900000000004,35.91,0.0,3.0,3.0,6.0,3.0,2.0,1.0,1.0,9.279729843139648,1.0,14.0,0.0,2.0,0.0,0.0016578665042413787,0.01301903911922464,0.04989333360935,0.9983421334957586,0.9869809608807754,0.95010666639065,0.9983421334957586,0.9869809608807754,0.95010666639065,0.0,0.0,0.0,0.9983421334957586,0.9869809608807754,0.95010666639065,1.2244495570915355,2.1194789319573752,2.7029425221748697,0.0016578665042413787,0.02152341307760534,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,270.71899999999994,30.0,3.129500000000001,77.02970000000003,41.46,1.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,4.197851657867432,1.0,12.033615112304688,1.0,2.0,1.0,0.995034694817281,0.9993493172362934,0.9997497889716324,0.004965305182718982,0.0006506827637066115,0.00025021102836764175,0.004962392969883709,0.0006274499287217462,0.00015768238198854786,2.926736451773566e-06,2.324742157788876e-05,9.25432388174905e-05,0.004959466233431936,0.0006042025071438574,6.513914317105737e-05,3.127338223966834,3.129217320088804,3.129391321134177,0.995034694817281,0.9980446003417356,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,281.27099999999996,32.0,2.3842999999999996,78.67410000000002,84.6,1.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,3.8552932739257812,1.0,11.41323471069336,1.0,2.0,1.0,0.9977267661858867,0.9996178254618854,0.9995423609138233,0.0022732338141132624,0.0003821745381146213,0.0004576390861766866,0.0022610501781948193,0.0002852130479705789,7.16575824937084e-05,1.2211246158769972e-05,9.698915271589393e-05,0.0003860091641665078,0.0022488389320360494,0.00018822389525468495,-0.0003143515816727994,2.383311623266637,2.384133991982933,2.3841012043783762,0.9977267661858867,0.9989623175205318,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
CN(C)C(=O)O[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,371.8240000000001,44.0,3.1781000000000015,100.89900000000006,62.21000000000001,0.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,3.897350311279297,1.0,14.0,0.0,1.0,0.0,0.9975096097949279,0.9996857944643739,0.9999210565639708,0.002490390205072135,0.00031420553562611087,7.894343602921072e-05,0.002490390205072084,0.0003142055356261539,7.8943436029248e-05,0.0,0.0,0.0,0.002490390205072084,0.0003142055356261539,7.8943436029248e-05,3.177017088279395,3.177963520827317,3.1780657139480044,0.9975096097949279,0.9990388202744241,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
CN1C(=O)[C@@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21,300.74500000000006,34.0,2.4722,82.94980000000002,52.900000000000006,1.0,3.0,4.0,1.0,3.0,2.0,0.0,0.0,5.057645320892334,1.0,11.733784675598145,1.0,1.0,1.0,0.9651414730489144,0.9954282520736014,0.9986750087436569,0.0348585269510856,0.004571747926398584,0.001324991256343111,0.03485289308781922,0.0045255922322259496,0.001140642799536326,5.837310422495226e-06,4.6365525635251404e-05,0.00018455897267012506,0.034847055777396725,0.0044792267065906985,0.0009560838268662009,2.456790978070394,2.4702099626542844,2.4716241820476257,0.9651414730489144,0.9864149112887243,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
CN1C(=O)[C@@H](O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,335.1900000000001,34.0,3.1256000000000013,87.95980000000003,52.900000000000006,1.0,3.0,4.0,1.0,3.0,2.0,0.0,0.0,5.004778861999512,1.0,11.56977653503418,1.0,1.0,1.0,0.9690096612673089,0.995923649010009,0.9987210091325721,0.03099033873269108,0.00407635098999104,0.0012789908674278871,0.03098208687799443,0.004008983632840715,0.0010100432812752856,8.515688497464938e-06,6.763851886535135e-05,0.0002692195095093637,0.030973571189496965,0.0039413451139753645,0.0007408237717659218,3.111928107096343,3.1238260451660254,3.1250441858074183,0.9690096612673089,0.98788477313663,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,284.74600000000004,33.0,3.153800000000002,81.81000000000004,32.67,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,4.201904773712158,1.0,14.0,0.0,1.0,0.0,0.9949913110502385,0.9993666706202791,0.9998408393714302,0.005008688949761475,0.0006333293797209372,0.00015916062856979885,0.0050086889497614265,0.0006333293797208933,0.00015916062856981554,0.0,0.0,0.0,0.0050086889497614265,0.0006333293797208933,0.00015916062856981554,3.1516192882036056,3.153524861409286,3.1537308719158976,0.9949913110502385,0.9980662736806493,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1O,286.718,31.0,2.4479,78.16950000000003,61.69,2.0,3.0,5.0,1.0,3.0,2.0,0.0,0.0,4.942166805267334,1.0,11.075841903686523,1.0,2.0,2.0,0.9730396625057328,0.9963172269846554,0.998287118396572,0.026960337494267184,0.003682773015344587,0.0017128816034279737,0.026934497724521056,0.0034726102685699234,0.0008745543915813602,2.6555015757621613e-05,0.0002108951032758992,0.0008390610163432311,0.026907942708763434,0.0032617151652940242,3.549337523812903e-05,2.436030543101149,2.4462976396221676,2.447155467140967,0.9730396625057328,0.9892146692956535,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
O=C(O)c1cccnc1,123.11099999999998,14.0,0.7797999999999999,31.196299999999994,50.19,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.686710834503174,1.0,2.751418352127075,1.0,1.0,1.0,0.00017567743807930876,2.2416561283662306e-05,5.639035775314236e-06,0.9998243225619207,0.9999775834387163,0.9999943609642247,0.015138608131521717,0.0019313955613878872,0.00048584728754471045,0.9998216221698507,0.9999775400596873,0.9999943582231827,-0.984683014038329,-0.9980461444982994,-0.999508510935638,-2.9754840105413183,-3.8696310077120506,-4.468995150140805,5.639035775314236e-06,6.791101171276176e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)n1,240.303,37.0,0.7009999999999998,64.54010000000004,85.61,4.0,5.0,9.0,4.0,1.0,1.0,6.0,1.0,8.757550239562988,1.0,8.305998802185059,1.0,2.0,3.0,0.005411530014859783,0.03740771686379166,0.09955387340608887,0.9945884699851402,0.9625922831362084,0.9004461265939111,0.994503879547976,0.9579475325291058,0.8512354473119951,0.01539093582511151,0.11045132156198235,0.33079573320885575,0.9791129437228645,0.8474962109671235,0.5204397141031394,-1.565679928411473,-0.7260387976482334,-0.3009418379352664,0.005411530014859783,0.0474577067615801,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
