smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,halogen_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_aromatic_ring_count,max_fused_aromatic_system_size,aromatic_n_heterocycle_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,aromatic_nitro_count,aromatic_nitro_present,aromatic_amine_count,aromatic_amine_present,azo_linkage_count,azo_linkage_present,n_nitroso_count,n_nitroso_present,epoxide_ring_count,epoxide_present,alkyl_halide_count,alkyl_halide_present,michael_acceptor_count,michael_acceptor_present,alkyl_oxy_nitrogen_ester_count,alkyl_oxy_nitrogen_ester_present,hydrazine_count,hydrazine_present,isocyanate_count,isocyanate_present,quinone_ring_count,quinone_present,pah_system_count,pah_present,hetero_pah_system_count,hetero_pah_present,polycyclic_alert_present,aromatic_alert_family_count,reactive_alert_family_count,ames_alert_family_count,ames_structural_alert_present
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,460.43900000000014,460.1481803479999,33.0,22.0,11.0,11.0,0.0,-2.4971999999999968,108.61510000000001,195.52999999999997,5.0,10.0,15.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,444.44000000000017,444.15326572799995,32.0,22.0,10.0,10.0,0.0,-1.4679999999999975,107.22530000000003,175.29999999999998,4.0,9.0,13.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cn1c(N)nc2nc3cnccc3cc21,199.21699999999998,199.08579528799999,15.0,10.0,5.0,5.0,0.0,1.0987,58.22240000000002,69.62,1.0,5.0,6.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
CC1C=Cc2c1ccc1c2ccc2ccccc21,230.31,230.109550448,18.0,18.0,0.0,0.0,0.0,5.123300000000004,78.90300000000005,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
C1=Cc2c(ccc3c2ccc2ccccc23)C1,216.28299999999996,216.093900384,17.0,17.0,0.0,0.0,0.0,4.562300000000003,74.19200000000004,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
C[C@@H]1C=Cc2c1ccc1c2ccc2ccccc21,230.31,230.109550448,18.0,18.0,0.0,0.0,0.0,5.123300000000004,78.90300000000005,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
CC1(CO)C(O)CCC2(C)C1CCC1CC3CC12CCC3(O)CO,338.4880000000001,338.24570956799994,24.0,20.0,4.0,4.0,0.0,2.0858000000000003,91.18120000000006,80.92,4.0,4.0,8.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1ncc2ccc3cccc4ccc1c2c34,219.243,219.068413908,17.0,15.0,2.0,2.0,0.0,3.6846000000000014,69.60580000000003,33.120000000000005,1.0,2.0,3.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
c1cc2ccc3cncc4ccc(c1)c2c34,203.24399999999997,203.073499288,16.0,15.0,1.0,1.0,0.0,3.979000000000002,67.94100000000003,12.89,0.0,1.0,1.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
N#Cc1ccc(C[C@@]23C[C@H](N=[N+]=[N-])CN2C(=O)N(c2cc(Cl)cc(Cl)c2)C3=O)cc1,441.2780000000002,440.0555290479999,30.0,20.0,10.0,8.0,2.0,4.697780000000003,111.193,113.16999999999999,0.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1nc(N)c(C)c2c1[nH]c1ccccc12,211.268,211.110947416,16.0,13.0,3.0,3.0,0.0,2.915140000000001,67.48610000000002,54.699999999999996,2.0,2.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
Cc1nccc2c1[nH]c1ccccc12,182.226,182.08439832,14.0,12.0,2.0,2.0,0.0,3.0245200000000008,58.33670000000002,28.68,1.0,1.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
Cc1nccc2c1[nH]c1cc(O)ccc12,198.225,198.07931294,15.0,12.0,3.0,3.0,0.0,2.7301200000000003,60.001500000000014,48.91,2.0,2.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
COc1ccc2c(c1)[nH]c1c(C)nccc12,212.25199999999998,212.094963004,16.0,13.0,3.0,3.0,0.0,3.033120000000001,64.88870000000003,37.91,1.0,2.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
c1ccc2c(c1)[nH]c1cnccc12,168.19899999999998,168.068748256,13.0,11.0,2.0,2.0,0.0,2.7161,53.59970000000003,28.68,1.0,1.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]c3cnc([N+](=O)[O-])cc3c2c1,303.19000000000005,303.02398288000006,22.0,11.0,11.0,11.0,0.0,2.4406999999999996,73.5629,158.1,1.0,7.0,8.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0
Cc1nc([N+](=O)[O-])cc2c1[nH]c1c([N+](=O)[O-])cc([N+](=O)[O-])cc12,317.21700000000004,317.039632944,23.0,12.0,11.0,11.0,0.0,2.7491200000000005,78.29990000000001,158.10000000000002,1.0,7.0,8.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,0.08333333333333333,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0
Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,461.49600000000015,461.12567107600006,32.0,21.0,11.0,10.0,0.0,0.8315200000000016,113.1701,145.08,2.0,9.0,11.0,6.0,4.0,2.0,2.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,588.5620000000004,588.1842910839998,42.0,29.0,13.0,13.0,0.0,1.3385999999999993,138.34539999999996,160.83,3.0,13.0,16.0,5.0,7.0,2.0,5.0,0.0,1.0,0.0,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(OC[C@H]2CO2)cc1,150.177,150.06807956,11.0,9.0,2.0,2.0,0.0,1.4641999999999997,41.67700000000003,21.759999999999998,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CC(C)(C)c1ccc(OC[C@H]2CO2)cc1,206.28499999999997,206.130679816,15.0,13.0,2.0,2.0,0.0,2.761700000000001,60.377000000000045,21.759999999999998,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Cc1ccccc1OC[C@H]1CO1,164.20399999999998,164.083729624,12.0,10.0,2.0,2.0,0.0,1.7726199999999999,46.41400000000003,21.759999999999998,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
c1ccc(OCC2CO2)cc1,150.177,150.06807956,11.0,9.0,2.0,2.0,0.0,1.4641999999999997,41.67700000000003,21.759999999999998,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Cc1ccc(OCC2CO2)cc1,164.204,164.083729624,12.0,10.0,2.0,2.0,0.0,1.7726199999999999,46.41400000000003,21.759999999999998,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CC(C)(C)c1ccc(OCC2CO2)cc1,206.28499999999997,206.130679816,15.0,13.0,2.0,2.0,0.0,2.761700000000001,60.377000000000045,21.759999999999998,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Cc1ccccc1OCC1CO1,164.20399999999998,164.083729624,12.0,10.0,2.0,2.0,0.0,1.7726199999999999,46.41400000000003,21.759999999999998,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
O=[N+]([O-])c1ccc(OCC2CO2)cc1,195.17399999999998,195.053157768,14.0,9.0,5.0,5.0,0.0,1.3723999999999998,48.33140000000002,64.9,0.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
Cc1ccc(OC[C@H]2CO2)cc1,164.204,164.083729624,12.0,10.0,2.0,2.0,0.0,1.7726199999999999,46.41400000000003,21.759999999999998,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
O=[N+]([O-])c1ccc(OC[C@H]2CO2)cc1,195.17399999999998,195.053157768,14.0,9.0,5.0,5.0,0.0,1.3723999999999998,48.33140000000002,64.9,0.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
Cc1cc(C(=C2C=CC(N)C=C2)c2ccc(N)cc2)ccc1N,303.40900000000005,303.17354767200004,23.0,20.0,3.0,3.0,0.0,3.41462,98.7232,78.06,3.0,3.0,6.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CCN(CCCl)c1ccc(OCCCCCNc2c3ccccc3nc3ccccc23)cc1,462.0370000000001,461.22339032400004,33.0,28.0,5.0,4.0,1.0,7.114300000000007,142.13369999999986,37.39,1.0,4.0,5.0,12.0,4.0,4.0,0.0,3.0,3.0,1.0,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,358.35300000000007,358.095356928,27.0,21.0,6.0,6.0,0.0,2.1361999999999997,98.95600000000002,74.76,0.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
c1ccc2c(c1)ccc1cc3ccc4ccncc4c3cc12,279.342,279.104799416,22.0,21.0,1.0,1.0,0.0,5.6944000000000035,94.26100000000004,12.89,0.0,1.0,1.0,0.0,5.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,267.376,267.173547672,20.0,17.0,3.0,3.0,0.0,3.234770000000002,87.46870000000004,30.330000000000005,1.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1c2c(nc3ccccc13)CCCC2,198.26899999999992,198.115698448,15.0,13.0,2.0,2.0,0.0,2.695800000000001,62.797400000000025,38.91,1.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Nc1cccc2cc3c(nc12)CCCC3,198.26899999999992,198.115698448,15.0,13.0,2.0,2.0,0.0,2.695800000000001,62.797400000000025,38.91,1.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CCN(CCCl)CCCNc1c2c(nc3ccccc13)CCCC2,345.9180000000002,345.19717557599995,24.0,20.0,4.0,3.0,1.0,4.476300000000004,104.32570000000007,28.16,1.0,3.0,4.0,8.0,3.0,2.0,1.0,2.0,2.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,664.833,664.3822626119997,47.0,36.0,11.0,11.0,0.0,3.0933,168.66659999999976,194.20999999999998,7.0,9.0,16.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cn1c(N)nc2c3ccncc3ccc21,198.22899999999998,198.09054632,15.0,11.0,4.0,4.0,0.0,1.7037,60.42740000000002,56.730000000000004,1.0,4.0,5.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
COc1ccc([N+](=O)[O-])cc1N=Nc1c(O)c(C(=O)Nc2cccc([N+](=O)[O-])c2)cc2ccccc12,487.42800000000017,487.11279788400003,36.0,24.0,12.0,12.0,0.0,6.0381000000000045,130.48679999999996,169.56,2.0,9.0,11.0,7.0,4.0,4.0,0.0,2.0,2.0,0.0,0.041666666666666664,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,436.2980000000001,435.05413208,30.0,23.0,7.0,5.0,2.0,7.519900000000004,120.646,74.05,2.0,4.0,6.0,4.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CC(=O)Oc1ccc2c(c1)C1(C)OOC1(C)O2,236.22299999999996,236.068473484,17.0,12.0,5.0,5.0,0.0,1.8975000000000002,56.30600000000003,53.99000000000001,0.0,5.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC12OOC1(C)Oc1ccccc12,194.186,194.0579088,14.0,10.0,4.0,4.0,0.0,1.5562,46.33200000000003,36.92,0.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC12OOC1(C)c1ccccc1O2,208.213,208.073558864,15.0,11.0,4.0,4.0,0.0,1.5987,51.199000000000034,36.92,0.0,4.0,4.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cccc2c1C1(C)OOC1(C)O2,208.21299999999997,208.073558864,15.0,11.0,4.0,4.0,0.0,1.9808000000000001,51.549000000000035,36.92,0.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cccc2c1OC1(C)OOC21C,208.21299999999997,208.073558864,15.0,11.0,4.0,4.0,0.0,1.9808000000000001,51.54900000000003,36.92,0.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC12OOC1Oc1ccccc12,164.16,164.047344116,12.0,9.0,3.0,3.0,0.0,1.5821,40.380000000000024,27.69,0.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCC12OOC1(CO)c1ccccc1O2,210.185,210.05282342,15.0,10.0,5.0,5.0,0.0,-0.08299999999999996,47.820600000000034,68.15,2.0,5.0,7.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC12OOC1(C)c1ccccc1O2,178.18699999999998,178.06299418,13.0,10.0,3.0,3.0,0.0,1.9722,44.99700000000003,27.69,0.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
