smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_aromatic_ring_count,aromatic_atom_fraction,carbon_heavy_atom_fraction,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,tertiary_amine_count,quaternary_ammonium_count,aromatic_linker_count,longest_alkyl_chain,adamantane_like_present,most_basic_pka,num_basic_sites,base_protonated_fraction_ph74,pka_features_available,mw_gt_500,mw_ge_300,mw_lt_300,logp_ge_3,logp_le_3,tpsa_gt_75,tpsa_le_75,hba_ge_3,hba_le_2,hbd_le_3,hbd_ge_4,oxygen_nitrogen_ge_4,oxygen_nitrogen_le_3,basic_center_present,cationic_center_present,tertiary_amine_present,most_basic_pka_gt_8,most_basic_pka_lt_8,aromatic_ring_count_ge_2,aromatic_linker_present,long_alkyl_chain_ge_6,bulky_hydrophobic_moiety_present,hydrophobic_large_molecule,aromatic_basic_combo_present,pgp_flowchart_high_likelihood
COc1cccc2c(=O)c3ccccc3n(CCCCN3CCN(C)CC3)c12,379.50400000000025,379.22597716800004,28.0,23.0,5.0,5.0,3.190900000000002,115.43700000000007,37.71,0.0,5.0,5.0,6.0,4.0,3.0,1.0,3.0,0.5,0.8214285714285714,0.43478260869565216,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,7.942823886871338,3.0,0.7772822368841468,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1,230.263,230.094294308,17.0,14.0,3.0,3.0,2.5456000000000003,65.06500000000003,35.53,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.35294117647058826,0.8235294117647058,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)cc3)cc1)CC2,549.671,549.2627566,41.0,34.0,7.0,7.0,6.117620000000006,162.2003999999996,79.9,2.0,5.0,7.0,9.0,5.0,4.0,1.0,0.0,0.5853658536585366,0.8292682926829268,0.23529411764705882,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.600434303283691,3.0,0.6133739981664946,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,535.644,535.2471065359999,40.0,33.0,7.0,7.0,5.809200000000005,157.46339999999967,79.9,2.0,5.0,7.0,9.0,5.0,4.0,1.0,0.0,0.6,0.825,0.21212121212121213,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.588327407836914,3.0,0.6067425028371167,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)c(C)c3)cc1)CC2,563.6980000000001,563.278406664,42.0,35.0,7.0,7.0,6.426040000000007,166.93739999999957,79.9,2.0,5.0,7.0,9.0,5.0,4.0,1.0,0.0,0.5714285714285714,0.8333333333333334,0.2571428571428571,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.611962795257568,3.0,0.6196498707419622,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
COc1cccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)c1,565.6700000000003,565.2576712199999,42.0,34.0,8.0,8.0,5.817800000000005,164.0153999999996,89.13,2.0,6.0,8.0,10.0,5.0,4.0,1.0,0.0,0.5714285714285714,0.8095238095238095,0.23529411764705882,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.59621524810791,3.0,0.6110676626384172,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
c1cc2c(c(N3CCNCC3)c1)OCCO2,220.27199999999993,220.121177752,16.0,12.0,4.0,4.0,0.8673999999999997,62.51470000000003,33.730000000000004,1.0,4.0,5.0,1.0,3.0,1.0,2.0,0.0,0.375,0.75,0.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.677431106567383,2.0,0.9498551567270427,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCC[C@@H]1C(=O)O[C@@H](C)[C@@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@H]1OC(=O)CC(C)C,548.6330000000003,548.2733808599999,39.0,28.0,11.0,11.0,3.480400000000002,141.73969999999989,157.32999999999998,3.0,9.0,12.0,12.0,2.0,1.0,1.0,0.0,0.15384615384615385,0.717948717948718,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.354487895965576,1.0,9.004275804280072e-05,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,303.358,303.147058152,22.0,17.0,5.0,5.0,2.0576,84.00690000000002,92.95,5.0,5.0,10.0,6.0,2.0,2.0,0.0,0.0,0.5454545454545454,0.7727272727272727,0.29411764705882354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.983166694641113,1.0,0.9745528756137795,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1ccc(CCN[C@@H](C)[C@@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)cc1,394.4930000000001,394.15624293199994,27.0,19.0,8.0,7.0,2.0265,105.69580000000002,107.88999999999999,4.0,6.0,10.0,9.0,2.0,2.0,0.0,0.0,0.4444444444444444,0.7037037037037037,0.3684210526315789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,9.175945281982422,2.0,0.9835244515928457,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,287.35900000000004,287.152143532,21.0,17.0,4.0,4.0,2.3520000000000003,82.34210000000003,72.72,4.0,4.0,8.0,6.0,2.0,2.0,0.0,0.0,0.5714285714285714,0.8095238095238095,0.29411764705882354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,9.405360221862793,1.0,0.9902192726428556,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,406.482,406.189257312,30.0,24.0,6.0,6.0,3.738000000000002,118.66520000000004,75.74000000000001,3.0,5.0,8.0,10.0,4.0,4.0,0.0,3.0,0.6333333333333333,0.8,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.138998985290527,2.0,0.8457446384557863,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
COc1cc(O)ccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,422.4810000000001,422.184171932,31.0,24.0,7.0,7.0,3.4436000000000018,120.33000000000004,95.97,4.0,6.0,10.0,10.0,4.0,4.0,0.0,3.0,0.6129032258064516,0.7741935483870968,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.148520469665527,2.0,0.8485832307313884,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
COc1ccc(O)cc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,422.4810000000001,422.184171932,31.0,24.0,7.0,7.0,3.4436000000000018,120.33000000000004,95.97,4.0,6.0,10.0,10.0,4.0,4.0,0.0,3.0,0.6129032258064516,0.7741935483870968,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.164159774780273,2.0,0.8531524031702674,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,275.352,275.163376912,20.0,15.0,5.0,5.0,1.7739,78.31570000000005,44.81,1.0,4.0,5.0,1.0,3.0,1.0,2.0,0.0,0.3,0.75,0.5333333333333333,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,8.357232093811035,2.0,0.900617835860444,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)N1c2ccccc2C=Cc2ccccc21,236.274,236.094963004,18.0,15.0,3.0,3.0,3.3872000000000018,73.53440000000003,46.330000000000005,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,419.908,419.128821244,30.0,25.0,5.0,4.0,6.679980000000006,116.43500000000004,59.32000000000001,0.0,4.0,4.0,7.0,3.0,3.0,0.0,0.0,0.6,0.8333333333333334,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,586.692,586.258005568,44.0,36.0,8.0,8.0,6.357400000000006,172.76439999999957,92.79,2.0,6.0,8.0,9.0,6.0,5.0,1.0,2.0,0.6363636363636364,0.8181818181818182,0.19444444444444445,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.695436477661133,4.0,0.6637984268933252,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,526.6400000000002,526.2368762,40.0,34.0,6.0,6.0,6.340200000000006,159.66039999999964,74.33000000000001,2.0,4.0,6.0,7.0,6.0,5.0,1.0,2.0,0.7,0.85,0.14705882352941177,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,8.311641693115234,4.0,0.8908188408738492,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Cc1nn(C)c(OC[C@@H](O)CN(C(C)C)C(C)C)c1C(=O)c1ccccc1,373.49700000000007,373.236541852,27.0,21.0,6.0,6.0,2.8180200000000006,106.29930000000004,67.59,1.0,6.0,7.0,9.0,2.0,2.0,0.0,0.0,0.4074074074074074,0.7777777777777778,0.5238095238095238,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,9.395186424255371,2.0,0.9899897648327007,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1cc2c(cc1OC)CN(CCNC(=O)c1ccccc1NC(=O)c1ccc(Cc3ccccc3)cc1)CC2,549.671,549.2627566,41.0,34.0,7.0,7.0,5.335000000000004,160.94539999999964,79.9,2.0,5.0,7.0,10.0,5.0,4.0,1.0,0.0,0.5853658536585366,0.8292682926829268,0.23529411764705882,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.453342914581299,2.0,0.5306681038011701,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,244.38199999999995,244.19394876799998,18.0,16.0,2.0,2.0,3.1451400000000014,78.62470000000005,24.39,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.8888888888888888,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.193313598632812,1.0,0.9983931032452132,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,260.3809999999999,260.188863388,19.0,16.0,3.0,3.0,2.850740000000001,80.28950000000003,44.620000000000005,2.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,0.3157894736842105,0.8421052631578947,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.150236129760742,1.0,0.9982258404299699,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,555.7150000000003,555.1960591439998,37.0,26.0,11.0,9.0,3.0618000000000016,143.39559999999986,108.43999999999998,0.0,9.0,9.0,12.0,3.0,2.0,1.0,0.0,0.32432432432432434,0.7027027027027027,0.5384615384615384,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,9.154358863830566,1.0,0.9826993740865482,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,374.91200000000015,374.176105784,26.0,21.0,5.0,4.0,3.055900000000001,105.65480000000005,35.940000000000005,1.0,4.0,5.0,8.0,3.0,2.0,1.0,0.0,0.46153846153846156,0.8076923076923077,0.42857142857142855,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,6.864798545837402,2.0,0.2257709290551091,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,388.8950000000002,388.15537034000005,27.0,21.0,6.0,5.0,3.148200000000002,106.20480000000005,53.010000000000005,1.0,4.0,5.0,8.0,3.0,2.0,1.0,0.0,0.4444444444444444,0.7777777777777778,0.38095238095238093,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,7.100436210632324,2.0,0.3340839916124224,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
CCN1CCN(C(=O)N[C@@H](C(=O)NC2C(=O)N3[C@H]2SC(C)(C)[C@H]3C(=O)O)c2ccccc2)C(=O)C1=O,517.5640000000003,517.1631192039998,36.0,23.0,13.0,12.0,-0.24029999999999685,127.34020000000005,156.43,3.0,7.0,10.0,6.0,4.0,1.0,3.0,0.0,0.16666666666666666,0.6388888888888888,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)c1c(C)cc(C)c(CSc2nc3ccc(NC(=O)CCc4ccccc4)cc3s2)c1C,488.6780000000002,488.15922013599993,34.0,28.0,6.0,4.0,7.287760000000006,143.23119999999986,59.06,1.0,5.0,6.0,8.0,4.0,4.0,0.0,2.0,0.6176470588235294,0.8235294117647058,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.7471470832824707,2.0,0.00022235684548443398,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
O=C1OCc2cc3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c3c(O)c21,378.3330000000001,378.09508215599993,27.0,18.0,9.0,9.0,-0.6055000000000001,89.12750000000001,145.91000000000003,5.0,9.0,14.0,3.0,4.0,2.0,2.0,2.0,0.37037037037037035,0.6666666666666666,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0
COc1ccc(CCNCCC[C@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,470.6100000000003,470.2780723159999,34.0,27.0,7.0,7.0,4.759480000000004,133.5807,81.97000000000001,1.0,7.0,8.0,14.0,2.0,2.0,0.0,0.0,0.35294117647058826,0.7941176470588235,0.5185185185185185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,9.936962127685547,1.0,0.9971041344838961,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
CC(C)[C@](C#N)(CCCN(C)CCc1ccccc1)c1ccccc1,334.507,334.24089896,25.0,23.0,2.0,2.0,5.058680000000005,105.44800000000006,27.03,0.0,2.0,2.0,9.0,2.0,2.0,0.0,0.0,0.48,0.92,0.43478260869565216,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,9.335651397705078,1.0,0.9885358717524954,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,454.6110000000002,454.28315769599993,33.0,27.0,6.0,6.0,5.093080000000005,131.65600000000003,63.95,0.0,6.0,6.0,13.0,2.0,2.0,0.0,0.0,0.36363636363636365,0.8181818181818182,0.5185185185185185,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,9.200688362121582,1.0,0.9844226620940754,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(CCN(C)CCC[C@@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,484.6370000000003,484.2937223799999,35.0,28.0,7.0,7.0,5.101680000000005,138.20799999999994,73.18,0.0,7.0,7.0,14.0,2.0,2.0,0.0,0.0,0.34285714285714286,0.8,0.5357142857142857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,9.185626029968262,1.0,0.9838817869753925,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(CCNCCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,440.58400000000023,440.26750763199993,32.0,26.0,6.0,6.0,4.750880000000005,127.02870000000006,72.74000000000001,1.0,6.0,7.0,13.0,2.0,2.0,0.0,0.0,0.375,0.8125,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,9.95170783996582,1.0,0.9972005374380001,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
COc1cc([C@](C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C)ccc1O,440.5840000000002,440.26750763199993,32.0,26.0,6.0,6.0,4.790080000000005,126.76880000000007,74.95,1.0,6.0,7.0,12.0,2.0,2.0,0.0,0.0,0.375,0.8125,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,9.220577239990234,1.0,0.9851095680138923,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,275.21999999999997,275.05422038800003,20.0,12.0,8.0,8.0,1.6573,68.52940000000001,117.97,2.0,6.0,8.0,4.0,2.0,2.0,0.0,0.0,0.55,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.4420000000001,312.14086764,22.0,17.0,5.0,4.0,3.4392200000000033,94.04770000000003,30.870000000000005,1.0,5.0,6.0,0.0,4.0,2.0,2.0,0.0,0.5,0.7727272727272727,0.35294117647058826,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,8.25146770477295,3.0,0.876595366646817,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
O=C(O)COCCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1,395.4990000000001,395.209658408,29.0,24.0,5.0,5.0,3.7021000000000024,113.85380000000006,59.00000000000001,1.0,4.0,5.0,10.0,3.0,2.0,1.0,0.0,0.41379310344827586,0.8275862068965517,0.375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,8.202226638793945,1.0,0.8637974390874498,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
C[C@H]1Nc2ccccc2[C@@H]1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,365.8420000000001,365.060090052,24.0,16.0,8.0,6.0,2.2725,92.55910000000002,101.28999999999999,3.0,4.0,7.0,3.0,3.0,2.0,1.0,0.0,0.5,0.6666666666666666,0.1875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.640148639678955,2.0,0.0017353789271809996,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,281.308,281.12632270800003,20.0,14.0,6.0,6.0,1.1848,72.82050000000004,57.230000000000004,0.0,5.0,5.0,4.0,2.0,1.0,1.0,0.0,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@H]1[C@@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,435.44000000000017,435.051854504,28.0,13.0,15.0,13.0,-1.1724999999999979,95.65050000000004,201.57999999999998,4.0,10.0,14.0,7.0,2.0,1.0,1.0,0.0,0.17857142857142858,0.4642857142857143,0.46153846153846156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.299161434173584,3.0,0.007865601533982228,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,314.8600000000001,314.154976416,22.0,19.0,3.0,2.0,4.066900000000003,93.42400000000006,6.48,0.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,0.5454545454545454,0.8636363636363636,0.3684210526315789,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.023531913757324,2.0,0.9767589635608303,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
