smiles,mol_weight,exact_mol_weight,heavy_atom_count,total_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fraction_csp3,stereocenter_count,formal_charge,positive_formal_atom_count,negative_formal_atom_count,abs_formal_charge,labute_asa,labute_asa_per_heavy_atom,aromatic_heavy_atom_fraction,fused_aromatic_ring_count,intramolecular_hbond_pair_count,intramolecular_hbond_potential_present,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,ionizable_center_present,moderate_basic_pka_8_12,moderate_acidic_pka_2_6,any_moderate_pka_2_12,pka_features_available,mw_le_500,logp_le_5,hbd_le_5,hba_le_10,lipinski_pass,lipinski_violation_count,rotatable_bonds_le_10,tpsa_le_140,veber_pass,logp_le_5p88,tpsa_le_131p6,egan_pass,ghose_mw_in_160_480,ghose_logp_in_neg0p4_5p6,ghose_atom_count_in_20_70,ghose_mr_in_40_130,ghose_pass,oprea_hbd_lt_2,oprea_hba_in_2_10,oprea_rotatable_bonds_in_2_8,oprea_ring_count_in_1_4,oprea_pass,mw_le_300,logp_le_3,hbd_le_3,hba_le_3,rule_of_3_pass,muegge_mw_in_200_600,muegge_logp_in_neg2_5,tpsa_le_150,rotatable_bonds_le_15,ring_count_le_7,muegge_pass,pfizer_3_75_risk,pfizer_3_75_safe,aromatic_ring_count_le_3,fraction_csp3_ge_0p4,fraction_csp3_distance_to_0p45,stereocenter_count_ge_1,crystal_packing_risk_proxy,oral_bioavailability_rule_pass_count,oral_bioavailability_screen_pass
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,475.6800000000003,475.19633391599996,32.0,65.0,4.024100000000003,130.36960000000002,64.09,1.0,6.0,7.0,8.0,8.0,4.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,195.8137610718483,6.119180033495259,0.375,0.0,1.0,1.0,9.40216064453125,13.835424423217773,2.0,1.0,0.009852334816520819,0.9901476651834792,0.9901476615684256,3.669234070112754e-07,0.9901472946450186,2.01763916225118,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04999999999999999,0.0,0.0,4.0,0.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,293.374,293.16404560800004,22.0,41.0,2.9287600000000014,82.84400000000004,78.28999999999999,0.0,5.0,5.0,5.0,4.0,2.0,2.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,130.38501715597528,5.926591688907967,0.5,0.0,0.0,0.0,2.3531904220581055,,1.0,0.0,0.9999910218569068,8.978143093196778e-06,8.978143093155739e-06,0.0,8.978143093155739e-06,2.9287561008244944,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.03823529411764709,0.0,0.0,7.0,1.0
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,296.41,296.177630008,22.0,46.0,4.029500000000003,86.14600000000004,34.14,0.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,0.6,5.0,0.0,0.0,0.0,0.0,131.90406169078295,5.995639167762861,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.029500000000003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.14999999999999997,1.0,0.0,5.0,0.0
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,226.276,226.131742436,16.0,34.0,1.1849999999999998,58.47740000000003,75.27000000000001,2.0,3.0,5.0,5.0,4.0,1.0,0.0,1.0,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,94.9671316856138,5.935445730350862,0.0,0.0,2.0,1.0,,7.710022926330566,0.0,2.0,0.6712522301934094,0.3287477698065906,0.0,0.32874776980659065,-0.32874776980659065,1.0118857416261702,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2772727272727273,1.0,0.0,7.0,1.0
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,226.27599999999998,226.131742436,16.0,34.0,1.1849999999999998,58.47740000000003,75.27000000000001,2.0,3.0,5.0,5.0,4.0,1.0,0.0,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,94.96713168561381,5.935445730350863,0.0,0.0,2.0,1.0,,7.7613525390625,0.0,2.0,0.6967871542203988,0.30321284577960117,0.0,0.30321284577960117,-0.30321284577960117,1.0281001355377506,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2772727272727273,0.0,0.0,7.0,1.0
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,357.435,357.11471246800005,25.0,44.0,2.490900000000001,98.06570000000002,71.53,1.0,6.0,7.0,7.0,7.0,3.0,2.0,1.0,0.2777777777777778,1.0,0.0,0.0,0.0,0.0,150.12630426252562,6.005052170501025,0.48,0.0,1.0,1.0,6.809635162353516,6.460997104644775,2.0,1.0,0.08211395819288686,0.9178860418071131,0.2043434811592722,0.8967972281399429,-0.6924537469806706,1.4053169872156088,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.17222222222222222,1.0,0.0,7.0,1.0
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37300000000005,361.14378433999997,26.0,46.0,1.5439999999999998,95.04130000000004,75.00999999999999,1.0,6.0,7.0,8.0,2.0,4.0,2.0,2.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,148.73152976640844,5.7204434525541705,0.38461538461538464,2.0,5.0,1.0,7.197354793548584,5.481988906860352,3.0,1.0,0.007334218016351415,0.9926657819836486,0.38541943799072065,0.98806630331364,-0.6026468653229193,-0.5906461843820845,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.005555555555555591,1.0,0.0,6.0,1.0
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,428.5400000000001,428.23245951600006,32.0,60.0,4.777400000000004,123.75870000000002,87.13000000000001,1.0,5.0,6.0,7.0,7.0,5.0,3.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,187.5033779225011,5.859480560078159,0.53125,0.0,0.0,0.0,5.694703102111816,4.407393455505371,2.0,1.0,0.0009964945595222789,0.9990035054404777,0.01932974413090301,0.9989838637874877,-0.9796541196565847,1.7758749319618454,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.04999999999999999,0.0,0.0,6.0,1.0
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,421.4220000000001,421.03778258799997,27.0,41.0,1.6254000000000004,90.6954,118.35999999999999,3.0,5.0,8.0,12.0,3.0,3.0,2.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,153.0352655730593,5.667972799002196,0.4444444444444444,0.0,8.0,1.0,3.968447685241699,8.799631118774414,3.0,4.0,0.9613263168745613,0.03867368312543873,0.0003700726031341808,0.038317790886924434,-0.037947718283790254,1.608270831542243,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,1.0,0.0,6.0,1.0
CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2,312.4170000000001,312.195011388,23.0,47.0,2.3183999999999996,90.39220000000006,50.160000000000004,1.0,4.0,5.0,5.0,2.0,4.0,2.0,2.0,0.5555555555555556,3.0,0.0,0.0,0.0,0.0,136.1942200133525,5.9214878266675,0.391304347826087,2.0,2.0,1.0,10.342350959777832,12.62010383605957,3.0,1.0,0.001140645685557541,0.9988593543144425,0.9988593474430156,6.024119074799722e-06,0.9988533233239408,-0.6244492378813726,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.10555555555555557,1.0,0.0,6.0,1.0
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,354.81500000000005,354.04410564,23.0,38.0,2.5621400000000008,88.35920000000002,109.49,3.0,4.0,7.0,8.0,3.0,2.0,2.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,138.4928745209081,6.021429326996004,0.5217391304347826,0.0,8.0,1.0,3.9040751457214355,5.5369954109191895,2.0,4.0,0.013518971117541904,0.9864810288824581,0.00031910715140277514,0.9864767135050271,-0.9861576063536243,0.6930836402019716,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.31666666666666665,0.0,0.0,6.0,0.0
Cc1cnc(C(=O)O)c[n+]1[O-],154.12499999999997,154.037842052,11.0,17.0,-0.2783799999999999,34.893299999999996,77.13,1.0,3.0,4.0,5.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,62.51458290069229,5.683143900062936,0.5454545454545454,0.0,0.0,0.0,2.565000534057617,2.3721601963043213,1.0,1.0,9.37885394925485e-06,0.9999906211460508,1.4621575931553883e-05,0.9999906210089151,-0.9999759994329835,-5.306230227071157,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2833333333333333,0.0,0.0,5.0,0.0
COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,354.4500000000001,354.19434269199996,26.0,52.0,2.6471000000000013,98.66050000000006,65.56,2.0,4.0,6.0,5.0,1.0,5.0,2.0,3.0,0.5714285714285714,5.0,0.0,0.0,0.0,0.0,152.87811685076474,5.879927571183259,0.34615384615384615,2.0,8.0,1.0,8.359892845153809,13.822912216186523,2.0,2.0,0.09883510710038729,0.9011648928996128,0.9011648555746811,3.776483745745105e-07,0.9011644779263065,1.642011237216686,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.12142857142857139,1.0,0.0,6.0,1.0
NCC1(CC(=O)O)CCCCC1,171.23999999999992,171.125928784,12.0,29.0,1.3702999999999994,46.82520000000003,63.32000000000001,2.0,2.0,4.0,3.0,3.0,1.0,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,72.94860333872568,6.07905027822714,0.0,0.0,2.0,1.0,10.813580513000488,4.576325416564941,1.0,1.0,5.779976311802582e-07,0.9999994220023688,0.9996142979506437,0.9985014400827144,0.0011128578679293621,-4.867773941453954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.43888888888888883,0.0,0.0,6.0,1.0
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,292.37899999999996,292.178692628,21.0,45.0,1.6990999999999998,82.65020000000003,70.58999999999999,3.0,4.0,7.0,5.0,5.0,2.0,1.0,1.0,0.5625,1.0,0.0,0.0,0.0,0.0,125.24401855889657,5.964000883756979,0.2857142857142857,0.0,3.0,1.0,9.394962310791016,13.586943626403809,2.0,2.0,0.01001534392374574,0.9899846560762543,0.9899846495641366,6.502136631282773e-07,0.9899839993504734,-0.30023413257905385,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.11249999999999999,1.0,0.0,6.0,1.0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,275.352,275.163376912,20.0,41.0,1.7739,78.31570000000005,44.81,1.0,4.0,5.0,5.0,1.0,3.0,1.0,2.0,0.5333333333333333,2.0,0.0,0.0,0.0,0.0,119.04881669557341,5.95244083477867,0.3,0.0,2.0,1.0,8.357232093811035,12.184516906738281,2.0,1.0,0.09938053189807702,0.900619468101923,0.900617835860444,1.642388745643272e-05,0.9006014119729875,0.7712013168186669,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.08333333333333331,1.0,0.0,6.0,1.0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,418.57400000000024,418.2719243159999,30.0,68.0,4.585600000000005,115.45480000000006,72.83,1.0,5.0,6.0,5.0,6.0,3.0,0.0,3.0,0.76,7.0,0.0,0.0,0.0,0.0,180.4455306596892,6.0148510219896405,0.0,0.0,2.0,1.0,,13.379189491271973,0.0,1.0,0.9999989509165081,1.049083491855285e-06,0.0,1.0490834918441877e-06,-1.0490834918441877e-06,4.585599544388594,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.31,1.0,0.0,6.0,0.0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.54700000000025,404.2562742519999,29.0,65.0,4.195500000000004,110.83780000000007,72.83,1.0,5.0,6.0,5.0,6.0,3.0,0.0,3.0,0.75,8.0,0.0,0.0,0.0,0.0,174.08058854529264,6.002778915354918,0.0,0.0,2.0,1.0,,13.377795219421387,0.0,1.0,0.9999989475430908,1.0524569091785452e-06,0.0,1.0524569091341691e-06,-1.0524569091341691e-06,4.195499542923535,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3,1.0,0.0,6.0,0.0
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,299.761,299.082539748,21.0,35.0,2.950700000000001,85.75410000000004,50.459999999999994,1.0,3.0,4.0,5.0,1.0,3.0,2.0,1.0,0.125,0.0,0.0,1.0,1.0,0.0,127.54445175009751,6.0735453214332145,0.5714285714285714,0.0,0.0,0.0,4.227497100830078,,1.0,0.0,0.9993282537246005,0.0006717462753994541,0.0006717462753994797,0.0,0.0006717462753994797,2.9504081662692676,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.325,0.0,0.0,7.0,0.0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,452.5950000000003,452.267507632,33.0,69.0,5.219900000000005,131.11900000000009,78.87,2.0,4.0,6.0,6.0,10.0,3.0,2.0,1.0,0.48148148148148145,1.0,0.0,0.0,0.0,0.0,196.49731692358273,5.9544641491994765,0.36363636363636365,0.0,5.0,1.0,5.366645336151123,3.9153385162353516,1.0,2.0,0.00032448370340968833,0.9996755162965903,0.009175758184857764,0.9996725113398364,-0.9904967531549786,1.7310928900517375,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.031481481481481444,1.0,0.0,3.0,0.0
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,331.4670000000001,331.1136669120001,21.0,42.0,1.3224999999999998,87.80680000000004,83.33,2.0,8.0,10.0,9.0,10.0,1.0,1.0,0.0,0.5833333333333334,0.0,0.0,1.0,1.0,0.0,132.52193415352465,6.310568293024984,0.23809523809523808,0.0,2.0,1.0,7.18819522857666,,2.0,0.0,0.6195641102786458,0.3804358897213542,0.3804358897213543,0.0,0.3804358897213543,1.1145862522773216,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13333333333333336,0.0,0.0,6.0,1.0
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,337.456,337.04493571999996,20.0,35.0,-0.7679999999999998,83.0924,175.82999999999998,4.0,6.0,10.0,12.0,7.0,1.0,1.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,124.28559613101793,6.214279806550897,0.25,0.0,5.0,1.0,7.111674785614014,8.189106941223145,5.0,2.0,0.5678503193034707,0.43214968069652926,0.33986556965130177,0.13979593671016516,0.2000696329411366,-1.0137661256749957,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.07500000000000001,0.0,0.0,2.0,0.0
Cc1ncsc1CCCl,161.65699999999998,161.006597936,9.0,17.0,2.2328200000000002,41.27500000000002,12.89,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,63.68950694092647,7.076611882325164,0.5555555555555556,0.0,0.0,0.0,3.252105236053467,,1.0,0.0,0.9999288664731171,7.113352688292718e-05,7.113352688287218e-05,0.0,7.113352688287218e-05,2.232789106002984,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.04999999999999999,0.0,0.0,5.0,1.0
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,294.442,294.209598832,22.0,48.0,4.121000000000003,95.01600000000006,6.48,0.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,133.9218704276114,6.087357746709609,0.5454545454545454,0.0,0.0,0.0,9.32363510131836,,2.0,0.0,0.011781963550214103,0.9882180364497859,0.9882180364497859,0.0,0.9882180364497859,2.1922176748279725,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04999999999999999,1.0,0.0,6.0,0.0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,314.86,314.154976416,22.0,45.0,4.528400000000004,95.47900000000006,6.48,0.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,137.86019454009644,6.266372479095293,0.5454545454545454,0.0,0.0,0.0,9.41482162475586,,2.0,0.0,0.009571969328045049,0.990428030671955,0.990428030671955,0.0,0.990428030671955,2.509401298311428,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.08157894736842108,0.0,0.0,6.0,0.0
CNCCCN1c2ccccc2CCc2ccccc21,266.388,266.178298704,20.0,42.0,3.5328000000000026,85.84170000000005,15.27,1.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,120.98201471222285,6.049100735611143,0.6,0.0,0.0,0.0,10.44064712524414,,2.0,0.0,0.0009098243653881122,0.9990901756346119,0.9990901756346119,0.0,0.9990901756346119,0.49175756319509745,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1166666666666667,0.0,0.0,6.0,0.0
CN(C)CCCN1c2ccccc2CCc2ccccc21,280.415,280.193948768,21.0,45.0,3.8750000000000027,90.46900000000007,6.48,0.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,127.55692831321478,6.074139443486418,0.5714285714285714,0.0,0.0,0.0,9.484877586364746,,2.0,0.0,0.00815764987783163,0.9918423501221684,0.9918423501221684,0.0,0.9918423501221684,1.7865650616836093,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.08157894736842108,0.0,0.0,6.0,0.0
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,266.30400000000003,266.116761068,20.0,34.0,2.6512200000000004,76.32520000000002,58.120000000000005,1.0,4.0,5.0,5.0,1.0,4.0,2.0,2.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,116.21205950623377,5.810602975311689,0.6,0.0,1.0,1.0,4.820061206817627,11.959809303283691,4.0,1.0,0.9973487820604281,0.0026512179395719038,0.0026237366088665585,2.755362415777867e-05,0.0025961829847087796,2.6500670616568858,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.18333333333333335,0.0,0.0,6.0,0.0
CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,416.52200000000016,416.24125834418,30.0,62.0,2.4574000000000007,111.01200000000006,66.84,0.0,4.0,4.0,8.0,9.0,2.0,2.0,0.0,0.45454545454545453,0.0,2.0,2.0,0.0,2.0,177.79684363291202,5.9265614544304,0.4,0.0,0.0,0.0,2.7000842094421387,,2.0,0.0,0.9999800439059271,1.9956094072903774e-05,1.995609407293399e-05,0.0,1.995609407293399e-05,2.4573913330919854,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.004545454545454519,0.0,0.0,6.0,1.0
