smiles,mol_weight,exact_mol_weight,heavy_atom_count,heteroatom_count,oxygen_nitrogen_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,carboxylic_acid_count,tetrazole_ring_count,acidic_sulfonamide_count,sulfonylurea_count,acidic_group_attached_to_aromatic_scaffold_count,anionic_motif_family_count,anionic_motif_present,benzylic_ch_site_count,allylic_ch_site_count,alpha_heteroatom_ch_site_count,oxidation_site_proxy_count,oxidation_site_present,oxidation_site_min_heavy_degree,oxidation_site_mean_heavy_degree,acidic_to_oxidation_min_graph_distance,acidic_to_oxidation_distance_4_8,known_cyp2c9_motif_present,mw_gt_300,logp_ge_2,logp_in_2_5,estimated_logd_ge_2,estimated_logd_in_2_5,tpsa_40_150,hba_ge_3,hba_ge_5,hbd_le_3,rotatable_bonds_le_7,rotatable_bonds_gt_10,aromatic_ring_count_ge_1,aromatic_ring_count_ge_2,heterocycle_present,most_acidic_pka_in_3_8p5,most_basic_pka_lt_8,acid_deprotonated_fraction_ge_0p5,base_protonated_fraction_le_0p5,predicted_neutral_or_anionic_ph74,semi_rigid_aromatic_scaffold,weak_acidic_lipophilic_profile,cyp2c9_primary_rule_pass_count,cyp2c9_substrate_heuristic_pass,pka_features_available
C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1214.6459999999988,1213.8413679919997,86.0,23.0,23.0,3.7232000000000065,331.99180000000047,275.64000000000004,4.0,12.0,16.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7777777777777778,0.0,0.06666666666666667,-0.7777777777777778,0.0,0.0,0.0,,9.495084762573242,0.0,5.0,0.9920303327522979,0.007969667247702095,0.0,0.007969667247702088,-0.007969667247702088,3.719724951534775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,21.0,1.0,1.0,2.142857142857143,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.5340000000002,424.24610349199986,30.0,7.0,7.0,2.4404000000000003,111.44320000000006,124.29,4.0,6.0,10.0,10.0,2.0,0.0,2.0,0.0,0.0,2.0,0.7391304347826086,0.0,0.2,-0.7391304347826086,0.0,0.0,0.0,,4.240320205688477,0.0,4.0,0.0006918622418017328,0.9993081377581983,0.0,0.9993081377581983,-0.9993081377581983,-0.7195803702558914,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,9.0,1.0,2.0,2.7777777777777777,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0
CC[C@@]1(c2ccncc2)CCC(=O)NC1=O,218.25599999999994,218.105527688,16.0,4.0,4.0,1.166,58.58970000000003,59.06,1.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.4166666666666667,0.375,1.0,-0.041666666666666685,0.0,0.0,0.0,5.59800386428833,10.833514213562012,1.0,1.0,0.9841060880976635,0.015893911902336466,0.015531228480136593,0.0003684052076531994,0.015162823272483394,1.1590419185450884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,231.29900000000004,231.137162164,17.0,4.0,4.0,1.55042,70.07400000000003,30.17,0.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.3076923076923077,0.6470588235294118,1.0,0.3393665158371041,0.0,0.0,0.0,4.987985610961914,,1.0,0.0,0.9961424898627775,0.003857510137222464,0.0038575101372224185,0.0,0.0038575101372224185,1.5487414650652938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,7.0,,1.0
Cc1cc(=O)n(-c2ccccc2)n1C,188.23000000000002,188.094963004,14.0,3.0,3.0,1.4844199999999999,55.74700000000003,26.93,0.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.18181818181818182,0.7857142857142857,2.0,0.6038961038961039,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4844199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,7.0,,1.0
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,232.23899999999998,232.084792244,17.0,5.0,5.0,1.4230200000000002,63.37330000000001,72.19,1.0,4.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.25,0.5882352941176471,1.0,0.3382352941176471,0.0,0.0,0.0,2.5229697227478027,6.107388019561768,2.0,1.0,0.04850520859499265,0.9514947914050074,1.3272843033203234e-05,0.9514941475944422,-0.951480874751409,0.10880837659415543,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.5,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,339.3910000000001,339.147058152,25.0,5.0,5.0,3.860000000000003,97.19900000000005,49.81,0.0,5.0,5.0,6.0,3.0,3.0,0.0,1.0,1.0,2.0,0.25,0.64,0.5,0.39,0.0,0.0,0.0,5.907219886779785,,1.0,0.0,0.9688487227678599,0.031151277232140062,0.03115127723214005,0.0,0.03115127723214005,3.846255971069303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,1.2,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,10.0,,1.0
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,395.4590000000002,395.18450628,29.0,7.0,7.0,2.5509000000000004,111.05520000000004,71.11,1.0,5.0,6.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,0.36363636363636365,0.41379310344827586,1.0,0.05015673981191221,0.0,0.0,0.0,5.2142653465271,13.879317283630371,2.0,1.0,0.9935216424700289,0.006478357529971057,0.0064780280264586845,3.316519631273488e-07,0.006477696374495557,2.548077332042647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,8.0,1.0,1.0,1.75,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
O=[N+]([O-])c1cncn1CCN1CCOCC1,226.23599999999993,226.106590308,16.0,7.0,7.0,0.12349999999999994,56.14040000000003,73.43,0.0,6.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,0.6666666666666666,0.3125,0.5,-0.35416666666666663,0.0,1.0,1.0,6.346431732177734,,3.0,0.0,0.9187833883668806,0.08121661163311944,0.0812166116331195,0.0,0.0812166116331195,0.08671313453581325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,,7.0,,1.0
CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,268.356,268.14632988,20.0,2.0,2.0,4.828600000000005,83.60960000000004,40.46,2.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.6,0.5,0.37777777777777777,0.0,0.0,0.0,,9.827666282653809,0.0,2.0,0.9962785302878524,0.003721469712147596,0.0,0.0037214697121475734,-0.0037214697121475734,4.82698077141212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,567.7960000000003,567.31307792,40.0,8.0,7.0,4.747620000000004,160.5924999999997,101.9,4.0,6.0,10.0,9.0,4.0,2.0,2.0,1.0,0.0,2.0,0.5625,0.3,0.4444444444444444,-0.2625,0.0,0.0,0.0,6.550326347351074,9.505196571350098,1.0,4.0,0.8693246429528496,0.1306753570471504,0.12385219918239906,0.00778767904043602,0.11606452014196304,4.686801990848865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,1.0,1.0,2.2857142857142856,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,426.5860000000001,426.20894719999995,30.0,7.0,6.0,3.373700000000002,119.67500000000004,56.75000000000001,0.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0,1.0,4.0,0.6086956521739131,0.3,0.8333333333333334,-0.3086956521739131,0.0,0.0,0.0,8.387953758239746,,3.0,0.0,0.09322760591658885,0.9067723940834111,0.9067723940834111,0.0,0.9067723940834111,2.343244531688777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,2.0,2.25,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,8.0,,1.0
OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,374.91200000000015,374.176105784,26.0,5.0,4.0,3.055900000000001,105.65480000000005,35.940000000000005,1.0,4.0,5.0,8.0,3.0,2.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.46153846153846156,0.375,0.032967032967033016,0.0,0.0,0.0,6.864798545837402,13.813579559326172,2.0,1.0,0.7742287722073874,0.2257712277926126,0.2257709290551091,3.858515712443565e-07,0.22577054320353784,2.944769306712612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,1.0,2.0,2.111111111111111,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,388.8950000000002,388.15537034000005,27.0,6.0,5.0,3.148200000000002,106.20480000000005,53.010000000000005,1.0,4.0,5.0,8.0,3.0,2.0,1.0,1.0,0.0,0.0,0.38095238095238093,0.4444444444444444,0.375,0.06349206349206349,0.0,0.0,0.0,7.100436210632324,3.372141122817993,2.0,1.0,6.244818909546696e-05,0.9999375518109045,0.3340839916124224,0.9999062221236479,-0.6658222305112255,-1.0562801510007969,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,2.0,2.125,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,248.71700000000004,248.08287409599998,17.0,5.0,4.0,2.5238000000000005,70.68080000000002,77.82,2.0,4.0,6.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.7058823529411765,1.0,0.5392156862745099,0.0,0.0,0.0,6.768665313720703,12.575116157531738,4.0,4.0,0.8105620807627757,0.1894379192372243,0.18943250334360218,6.681607200520142e-06,0.18942582173640166,2.432586282972564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,624.8739999999999,624.4151749040001,46.0,8.0,8.0,5.458300000000006,183.21499999999935,72.88000000000001,0.0,8.0,8.0,6.0,8.0,1.0,7.0,4.0,1.0,4.0,0.6842105263157895,0.13043478260869565,1.3333333333333333,-0.5537757437070938,0.0,0.0,0.0,7.797276020050049,,6.0,0.0,0.2860264063394089,0.7139735936605911,0.7139735936605911,0.0,0.7139735936605911,4.914706129625902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,15.0,1.0,2.0,2.1333333333333333,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,,9.0,,1.0
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,287.21599999999995,287.078340558,19.0,10.0,9.0,-0.051200000000000134,67.19350000000001,136.38000000000002,3.0,7.0,10.0,5.0,2.0,2.0,0.0,2.0,2.0,2.0,0.4444444444444444,0.47368421052631576,0.4,0.029239766081871343,0.0,0.0,0.0,5.584722995758057,2.371249198913574,5.0,4.0,9.21828799967025e-06,0.9999907817120003,0.015070516398912479,0.9999906406619427,-0.9849201242630302,-5.086549727681044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,2.3333333333333335,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
C[C@H]1CNc2ccc(S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N3CC[C@H](C)C[C@@H]3C(=O)O)cc2C1,508.6450000000004,508.246789252,35.0,12.0,11.0,0.7029000000000045,133.3548,180.20999999999998,5.0,6.0,11.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0,0.6086956521739131,0.17142857142857143,0.3333333333333333,-0.43726708074534165,0.0,0.0,0.0,11.00334644317627,3.4598934650421143,3.0,3.0,2.8601508170954627e-08,0.9999999713984918,0.999750801560833,0.9998852259738602,-0.0001344244130272454,-6.840711065715215,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,6.0,1.0,2.0,2.3333333333333335,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,318.09574728800004,21.0,4.0,2.0,4.894400000000004,92.19400000000006,6.48,0.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,0.29411764705882354,0.5714285714285714,0.75,0.27731092436974786,0.0,0.0,0.0,9.420781135559082,,2.0,0.0,0.009442749002202433,0.9905572509977976,0.9905572509977976,0.0,0.9905572509977976,2.869498445853993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.5,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,7.0,,1.0
CN(C)CCCN1c2ccccc2Sc2ccccc21,284.42800000000005,284.13471963999996,20.0,3.0,2.0,4.241000000000003,87.18400000000005,6.48,0.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,0.29411764705882354,0.6,0.75,0.30588235294117644,0.0,0.0,0.0,9.44626235961914,,2.0,0.0,0.008909451639839028,0.991090548360161,0.991090548360161,0.0,0.991090548360161,2.190850974842636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.5,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,6.0,,1.0
C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C,284.428,284.13471963999996,20.0,3.0,2.0,4.239400000000003,87.16200000000006,6.48,0.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,0.29411764705882354,0.6,1.0,0.30588235294117644,0.0,0.0,0.0,9.197176933288574,,2.0,0.0,0.015701811257544107,0.9842981887424559,0.9842981887424559,0.0,0.9842981887424559,2.4353497526503434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.75,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,6.0,,1.0
N=C(N)N1CCc2ccccc2C1,175.23499999999999,175.110947416,13.0,3.0,3.0,0.9381699999999995,52.47010000000002,53.11000000000001,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.3,0.46153846153846156,2.0,0.16153846153846158,0.0,0.0,0.0,12.407187461853027,13.578587532043457,1.0,1.0,9.835761258206949e-06,0.9999901642387418,0.9999901642322222,6.62845298298269e-07,0.9999895013869239,-4.069022021362933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,347.46200000000016,347.19976242,26.0,4.0,4.0,3.604800000000002,105.37290000000003,48.13,2.0,2.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,2.0,0.3181818181818182,0.5769230769230769,0.8,0.2587412587412587,0.0,0.0,0.0,8.71249008178711,13.822637557983398,2.0,2.0,0.046436488413251674,0.9535635115867483,0.9535634940389832,3.7788728387417325e-07,0.9535631161516993,2.2716593704031087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,2.0,2.2,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0
Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,267.067762276,18.0,7.0,6.0,1.67444,67.63990000000001,98.22,2.0,5.0,7.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.18181818181818182,0.6111111111111112,0.6666666666666666,0.42929292929292934,0.0,0.0,0.0,4.153533458709717,6.708907604217529,2.0,3.0,0.16910533663796407,0.830894663362036,0.000566614013941297,0.8307987915861729,-0.8302321775722316,0.9025973133094429,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,253.28300000000002,253.052112212,17.0,7.0,6.0,1.3660199999999998,62.90290000000002,98.22,2.0,5.0,7.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.1,0.6470588235294118,0.6666666666666666,0.5470588235294118,0.0,0.0,0.0,4.302089691162109,7.019279956817627,2.0,3.0,0.2936401039235321,0.7063598960764679,0.0007975229568425064,0.7061255244357754,-0.7053280014789328,0.8338353691026169,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,448.47500000000014,448.16343648799995,33.0,8.0,8.0,4.259200000000003,122.82410000000002,107.77000000000001,1.0,7.0,8.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,0.2,0.36363636363636365,0.42857142857142855,0.16363636363636364,0.0,1.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.259200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,1.0,1.0,1.6666666666666667,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,10.0,,1.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,492.52800000000013,492.189651236,36.0,9.0,9.0,4.275800000000004,133.64309999999995,117.0,1.0,8.0,9.0,10.0,3.0,2.0,1.0,1.0,0.0,0.0,0.25925925925925924,0.3333333333333333,0.3,0.07407407407407407,0.0,1.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.275800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,8.0,1.0,1.0,1.75,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,0.0,,9.0,,1.0
CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,399.9660000000002,399.20774026,28.0,5.0,4.0,5.972400000000006,120.91770000000005,37.39,1.0,4.0,5.0,9.0,3.0,3.0,0.0,1.0,1.0,3.0,0.43478260869565216,0.5,0.3333333333333333,0.06521739130434784,0.0,0.0,0.0,10.166605949401855,13.693002700805664,3.0,1.0,0.0017086422475786395,0.9982913577524214,0.9982913568821625,5.093274442078903e-07,0.9982908475547183,3.205051140446381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,2.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
COc1ccc(C(=O)Nc2ccccc2CC[C@H]2CCCCN2C)cc1,352.4780000000001,352.21507813600005,26.0,4.0,4.0,4.364400000000003,105.97920000000005,41.57,1.0,3.0,4.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,0.4090909090909091,0.46153846153846156,0.5,0.05244755244755245,0.0,0.0,0.0,10.15283489227295,13.5402193069458,2.0,1.0,0.0017635923167754225,0.9982364076832245,0.9982364064062599,7.240697076161929e-07,0.9982356823365522,1.610798198121341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,1.8,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.39900000000006,324.16379151200005,24.0,4.0,3.0,3.812980000000003,90.91400000000006,36.26,0.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,2.0,0.35,0.5,0.6,0.15000000000000002,0.0,0.0,0.0,9.66702938079834,,1.0,0.0,0.0053780970867740585,0.9946219029132259,0.9946219029132259,0.0,0.9946219029132259,1.543608637952302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,1.5,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,7.0,,1.0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO,605.6370000000001,605.1805005840002,43.0,16.0,15.0,3.2099000000000015,153.21799999999976,200.10999999999996,3.0,13.0,16.0,12.0,5.0,5.0,0.0,4.0,4.0,0.0,0.2222222222222222,0.6744186046511628,0.4166666666666667,0.45219638242894056,0.0,0.0,0.0,4.575108051300049,1.34658944606781,6.0,3.0,8.829570515437627e-07,0.9999991170429484,0.0014943714735720912,0.9999991157215079,-0.9985047442479358,-2.8441604206933033,0.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,244.294,244.121177752,18.0,4.0,4.0,2.669100000000001,68.43850000000003,44.12,0.0,4.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.2857142857142857,0.6111111111111112,0.5,0.32539682539682546,0.0,0.0,0.0,4.28532600402832,,2.0,0.0,0.9992326515487648,0.0007673484512351614,0.0007673484512351379,0.0,0.0007673484512351379,2.6687666168750557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.5,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,9.0,,1.0
