smiles,mol_weight,exact_mol_weight,heavy_atom_count,carbon_atom_count,heteroatom_count,oxygen_nitrogen_count,halogen_atom_count,logp,molar_refractivity,labute_asa,tpsa,hbd,hba,total_hbond_donors_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,heterocycle_ring_count,aromatic_heterocycle_ring_count,fused_ring_count,largest_fused_ring_system_ring_count,fraction_csp3,aromatic_atom_fraction,ring_to_rotatable_ratio,planarity_proxy_score,formal_charge,positive_formal_atom_count,negative_formal_atom_count,basic_center_count,primary_amine_count,secondary_amine_count,tertiary_amine_count,quaternary_ammonium_count,aromatic_basic_heterocycle_count,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,carboxylic_acid_count,sulfonic_acid_count,strong_acidic_group_family_count,aryl_halide_count,halogen_substituent_present,aryl_halide_present,heterocycle_present,tertiary_amine_or_basic_center_present,steroid_like_ring_system_count,steroid_like_scaffold_present,mw_gt_400,logp_gt_3,estimated_logd_gt_3,tpsa_lt_100,hbd_le_2,hba_in_4_6,rotatable_bonds_gt_6,aromatic_ring_count_ge_2,aromatic_ring_count_ge_3,lipophilic_pi_scaffold_present,large_flexible_scaffold_present,non_strong_acidic_profile,neutral_or_weak_base_profile,high_polarity_penalty,cyp3a4_primary_rule_pass_count,cyp3a4_substrate_heuristic_pass,pka_features_available
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,231.29900000000004,231.137162164,17.0,13.0,4.0,4.0,0.0,1.55042,70.07400000000003,100.68682649695076,30.17,0.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.3076923076923077,0.6470588235294118,1.0,0.3393665158371041,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,4.987985610961914,7.4,1.0,0.0,0.9961424898627775,0.003857510137222464,0.0038575101372224185,0.0,0.0038575101372224185,1.5487414650652938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
Cc1cc(=O)n(-c2ccccc2)n1C,188.23000000000002,188.094963004,14.0,11.0,3.0,3.0,0.0,1.4844199999999999,55.74700000000003,82.19710859795416,26.93,0.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.18181818181818182,0.7857142857142857,2.0,0.6038961038961039,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4844199999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,232.23899999999998,232.084792244,17.0,12.0,5.0,5.0,0.0,1.4230200000000002,63.37330000000001,97.3393815095905,72.19,1.0,4.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.25,0.5882352941176471,1.0,0.3382352941176471,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.5229697227478027,6.107388019561768,2.0,1.0,0.04850520859499265,0.9514947914050074,1.3272843033203234e-05,0.9514941475944422,-0.951480874751409,0.10880837659415543,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
c1ccc2[nH]c(-c3cscn3)nc2c1,201.254,201.036068224,14.0,10.0,4.0,3.0,0.0,2.6864,57.20170000000001,84.458981510615,41.57,1.0,3.0,4.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.3788399696350098,10.704446792602539,2.0,1.0,0.999408976052014,0.0005910239479860468,9.52354432469503e-05,0.000495835725874243,-0.0004006002826272927,2.6861432456792644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,312.41300000000007,312.183778008,23.0,19.0,4.0,4.0,0.0,2.5349000000000004,87.75500000000005,137.0008686865595,40.620000000000005,0.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,0.0,3.0,3.0,0.5789473684210527,0.2608695652173913,4.0,-0.31807780320366136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5349000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,426.5860000000001,426.20894719999995,30.0,23.0,7.0,6.0,0.0,3.373700000000002,119.67500000000004,181.53829447199126,56.75000000000001,0.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0,1.0,4.0,2.0,0.6086956521739131,0.3,0.8333333333333334,-0.3086956521739131,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,8.387953758239746,7.4,3.0,0.0,0.09322760591658885,0.9067723940834111,0.9067723940834111,0.0,0.9067723940834111,2.343244531688777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0
CCN(CC)C(=O)N1CCN(C)CC1,199.29799999999994,199.168462292,14.0,10.0,4.0,4.0,0.0,0.6956,57.38700000000004,86.45892201452368,26.790000000000006,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.0,0.5,-0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.309595108032227,7.4,1.0,0.0,0.5518541261831533,0.4481458738168467,0.4481458738168466,0.0,0.4481458738168466,0.4374242940950632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,567.7960000000003,567.31307792,40.0,32.0,8.0,7.0,0.0,4.747620000000004,160.5924999999997,242.669857073699,101.9,4.0,6.0,10.0,9.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,0.5625,0.3,0.4444444444444444,-0.2625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.550326347351074,9.505196571350098,1.0,4.0,0.8693246429528496,0.1306753570471504,0.12385219918239906,0.00778767904043602,0.11606452014196304,4.686801990848865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0
CN1C(=O)C[C@@H](c2ccccc2)C1=O,189.214,189.078978592,14.0,11.0,3.0,3.0,0.0,1.1588999999999998,51.57700000000003,82.33316040824168,37.38,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.42857142857142855,2.0,0.15584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1588999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
C[C@H]1O[C@]2(CS1)CN1CCC2CC1,199.31899999999993,199.103085164,13.0,10.0,3.0,2.0,0.0,1.5602,54.900000000000034,84.00272552188682,12.47,0.0,3.0,3.0,0.0,4.0,0.0,4.0,4.0,0.0,3.0,3.0,1.0,0.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.926695823669434,7.4,1.0,0.0,0.002964931133254578,0.9970350688667454,0.9970350688667454,0.0,0.9970350688667454,-0.967785389582978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,302.23800000000006,302.04265266,22.0,15.0,7.0,7.0,0.0,1.988,76.244,122.10766954232908,131.36,5.0,7.0,12.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.7272727272727273,3.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,5.938819408416748,0.0,5.0,0.033423776328804555,0.9665762236711954,0.0,0.9665762236711954,-0.9665762236711954,0.512055516356585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,325.77400000000006,325.07820331600004,23.0,18.0,5.0,3.0,2.0,4.324220000000002,89.05400000000004,137.6374907255098,30.18,0.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,0.1111111111111111,0.7391304347826086,4.0,0.6280193236714975,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.2956013679504395,7.4,2.0,0.0,0.9921981110597706,0.007801888940229373,0.007801888940229405,0.0,0.007801888940229405,4.320818395893982,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,270.339,270.02451756,17.0,9.0,8.0,6.0,0.0,1.2295199999999997,66.30890000000002,102.55208101370268,97.97,2.0,6.0,8.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.6470588235294118,0.6666666666666666,0.5359477124183007,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.13456392288208,6.460751533508301,4.0,3.0,0.10309450032599546,0.8969054996740046,0.0005424107559678085,0.8968495497603116,-0.8963071390043438,0.2427554980499651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
C[C@H]1CNc2ccc(S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N3CC[C@H](C)C[C@@H]3C(=O)O)cc2C1,508.6450000000004,508.246789252,35.0,23.0,12.0,11.0,0.0,0.7029000000000045,133.3548,205.9364725191845,180.20999999999998,5.0,6.0,11.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,0.6086956521739131,0.17142857142857143,0.3333333333333333,-0.43726708074534165,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.00334644317627,3.4598934650421143,3.0,3.0,2.8601508170954627e-08,0.9999999713984918,0.999750801560833,0.9998852259738602,-0.0001344244130272454,-6.840711065715215,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,303.35800000000006,303.14705815200006,22.0,17.0,5.0,5.0,0.0,1.8677,80.34150000000005,129.7440724001059,55.84,0.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,0.5294117647058824,0.2727272727272727,1.0,-0.25668449197860965,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.957076072692871,7.4,1.0,0.0,0.02698022662303723,0.9730197733769628,0.9730197733769628,0.0,0.9730197733769628,0.2987455932499399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
N=C(N)N1CCc2ccccc2C1,175.23499999999999,175.110947416,13.0,10.0,3.0,3.0,0.0,0.9381699999999995,52.47010000000002,77.67041579003504,53.11000000000001,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.3,0.46153846153846156,2.0,0.16153846153846158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407187461853027,13.578587532043457,1.0,1.0,9.835761258206949e-06,0.9999901642387418,0.9999901642322222,6.62845298298269e-07,0.9999895013869239,-4.069022021362933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,347.46200000000016,347.19976242,26.0,22.0,4.0,4.0,0.0,3.604800000000002,105.37290000000003,153.76424599380928,48.13,2.0,2.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,0.3181818181818182,0.5769230769230769,0.8,0.2587412587412587,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.71249008178711,13.822637557983398,2.0,2.0,0.046436488413251674,0.9535635115867483,0.9535634940389832,3.7788728387417325e-07,0.9535631161516993,2.2716593704031087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
CCC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,226.276,226.131742436,16.0,11.0,5.0,5.0,0.0,1.1849999999999998,58.47740000000003,94.9671316856138,75.27000000000001,2.0,3.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.25,-0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.710022926330566,0.0,2.0,0.6712522301934094,0.3287477698065906,0.0,0.32874776980659065,-0.32874776980659065,1.0118857416261702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,238.28699999999998,238.131742436,17.0,12.0,5.0,5.0,0.0,1.3510999999999997,63.000400000000035,100.64247076782617,75.27000000000001,2.0,3.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.2,-0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.6162309646606445,0.0,2.0,0.621963391449986,0.378036608550014,0.0,0.378036608550014,-0.378036608550014,1.1448648230201528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,369.4690000000002,369.21647510400004,27.0,20.0,7.0,7.0,0.0,3.4647000000000014,101.76470000000005,159.02944857448045,81.93,1.0,6.0,7.0,7.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,0.6,0.4074074074074074,0.5714285714285714,-0.1925925925925926,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.15500545501709,13.806275367736816,2.0,1.0,0.9994310711689511,0.0005689288310488649,0.0005685366582395387,3.923959008122545e-07,0.0005681442623387265,3.464452847035189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0
CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21,246.35799999999998,246.18444670399998,18.0,14.0,4.0,4.0,0.0,1.648,72.22840000000004,108.60818228551368,55.040000000000006,1.0,4.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,0.7142857142857143,0.3333333333333333,1.5,-0.380952380952381,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,9.195793151855469,13.633538246154785,4.0,2.0,0.015751122838149945,0.98424887716185,0.9842488679621584,5.840654279282313e-07,0.9842482838967305,-0.15468848155494697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.45300000000026,376.19982199599997,27.0,20.0,7.0,7.0,0.0,1.6046,100.15250000000007,159.23680270316586,95.94000000000001,2.0,5.0,7.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.55,0.2222222222222222,0.2222222222222222,-0.32777777777777783,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.375280857086182,3.307248592376709,1.0,1.0,8.000739246456472e-05,0.9999199926075354,0.009358310651439333,0.9999192368004246,-0.9905609261489853,-2.492269883530025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.9370000000002,733.4612412040001,51.0,37.0,14.0,14.0,0.0,1.785600000000004,186.25799999999953,303.594991693832,193.91,5.0,14.0,19.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.9459459459459459,0.0,0.42857142857142855,-0.9459459459459459,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.718684673309326,13.037158966064453,1.0,5.0,0.32436096178444035,0.6756390382155597,0.6756382902706455,2.305897680713244e-06,0.6756359843729648,1.296628579503957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,747.9640000000002,747.476891268,52.0,38.0,14.0,14.0,0.0,2.439700000000004,191.0481999999994,310.2792452855395,182.91,4.0,14.0,18.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.375,-0.9473684210526315,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.726193428039551,12.962081909179688,1.0,4.0,0.32058337137368476,0.6794166286263152,0.6794157498889724,2.7410496385923106e-06,0.6794130088393338,1.9456409917924844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,751.9270000000002,751.4518193920001,52.0,37.0,15.0,14.0,1.0,1.877700000000003,186.6069999999995,307.7605270967583,193.91,5.0,14.0,19.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.9459459459459459,0.0,0.42857142857142855,-0.9459459459459459,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.716391563415527,12.912059783935547,1.0,5.0,0.3255189159167809,0.6744810840832192,0.6744800828933496,3.0756639360458902e-06,0.6744770072294135,1.390276230506623,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,300.3980000000001,300.17254462799997,22.0,19.0,3.0,3.0,0.0,3.5899000000000028,83.00600000000004,131.3422678380775,43.370000000000005,0.0,3.0,3.0,0.0,4.0,0.0,4.0,1.0,0.0,4.0,4.0,0.6842105263157895,0.0,4.0,-0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5899000000000028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
CC[C@]1(c2ccccc2)NC(=O)N(C)C1=O,218.25599999999994,218.105527688,16.0,12.0,4.0,4.0,0.0,1.4735000000000003,59.71270000000003,94.24796470624634,49.410000000000004,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.375,1.0,0.041666666666666685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,8.347091674804688,0.0,1.0,0.8985083228017973,0.10149167719820273,0.0,0.10149167719820272,-0.10149167719820272,1.4270221042943572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
CCN1C(=O)N[C@H](c2ccccc2)C1=O,204.22899999999998,204.089877624,15.0,11.0,4.0,4.0,0.0,1.2993999999999999,55.10170000000002,87.88302259184974,49.410000000000004,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.12727272727272732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,8.583598136901855,0.0,1.0,0.9385051796705344,0.06149482032946563,0.0,0.061494820329465634,-0.061494820329465634,1.2718366738631972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S@@H](C)=O)cc1,357.42600000000004,357.09606865599994,25.0,20.0,5.0,3.0,1.0,4.097800000000002,99.28720000000003,147.51854248157807,54.37,2.0,2.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.15,0.48,0.75,0.32999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.121062755584717,0.0,1.0,0.0005258166528082642,0.9994741833471917,0.0,0.9994741833471917,-0.9994741833471917,0.8186343362553452,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,389.4110000000002,389.137556088,29.0,22.0,7.0,7.0,0.0,2.2112999999999996,104.68170000000005,166.35116773240372,74.87,1.0,4.0,5.0,1.0,6.0,3.0,3.0,4.0,1.0,6.0,4.0,0.2727272727272727,0.5172413793103449,6.0,0.24451410658307215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198589563369751,13.5182523727417,1.0,1.0,0.999998609453628,1.3905463720487177e-06,6.289111439319683e-07,7.61635707069024e-07,-1.3272456313705562e-07,2.2112993960929637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,357.435,357.11471246800005,25.0,18.0,7.0,6.0,0.0,2.490900000000001,98.06570000000002,150.12630426252562,71.53,1.0,6.0,7.0,7.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.2777777777777778,0.48,0.42857142857142855,0.2022222222222222,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,6.809635162353516,6.460997104644775,2.0,1.0,0.08211395819288686,0.9178860418071131,0.2043434811592722,0.8967972281399429,-0.6924537469806706,1.4053169872156088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,656.6620000000001,656.156362084,46.0,32.0,14.0,13.0,0.0,2.752900000000001,155.94339999999977,266.56200328692984,160.83,3.0,14.0,17.0,6.0,8.0,3.0,5.0,5.0,1.0,6.0,4.0,0.46875,0.3695652173913043,1.3333333333333333,-0.09918478260869568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,9.890724182128906,0.0,3.0,0.9967798576447582,0.0032201423552418174,0.0,0.0032201423552418043,-0.0032201423552418043,2.7514992534301457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
